arm_id,arm_data_ini,arm_data_fin,arm_altezza,arm_lunghezza_sbraccio,arm_numero_lampade,arm_lmp_potenza_nominale,tar_cod,tar_descr,tmo_id,tpo_cod,tpo_descr,sgn_id,sgn_data_inserimento,tcs_id,tcs_descr,tci_id,tci_descr,latitudine,longitudine
742784,17/5/2022,13/2/2026,750.0,200.0,1.0,150.0,AS,Armatura stradale,611.0,SB,Sbraccio su palo,,,,,,,41.87946334373304,12.525788104196744
1085965,1/1/2024,13/2/2026,3000.0,,1.0,266.5,PR,Proiettore,3801.0,TF,Torre faro,,,,,,,41.94771682940207,12.384884480529495
898935,1/1/2022,13/2/2026,1000.0,0.0,1.0,100.0,AS,Armatura stradale,189.0,NN,Non noto,,,,,,,41.88509848765341,12.460935962268048
875420,1/12/2022,13/2/2026,1000.0,350.0,1.0,28.0,AS,Armatura stradale,1278.0,SB,Sbraccio su palo,,,,,,,41.733033888409324,12.56345631060831
574694,20/5/2020,30/11/2022,0.0,0.0,1.0,100.0,AS,Armatura stradale,8.0,SB,Sbraccio su palo,,,,,,,41.81087319740088,12.453889381306912
1266668,1/1/2026,13/2/2026,800.0,,1.0,16.0,AS,Armatura stradale,1379.0,SB_DR,Sbraccio attacco dritto,,,,,,,41.964818449623266,12.400014489850438
44577,1/1/2018,31/12/2020,0.0,0.0,1.0,18.0,PL,Plafoniera,189.0,MU,A muro o parete,,,,,,,41.97765588357901,12.516064218941848
566634,1/1/2020,31/5/2022,720.0,0.0,1.0,100.0,AS,Armatura stradale,37.0,TP,Testapalo,,,,,,,41.921373165310776,12.492649035906052
493868,1/1/2020,31/12/2021,900.0,0.0,1.0,27.0,AS,Armatura stradale,1626.0,NN,Non noto,,,,,,,41.903476650137215,12.386853880710586
543752,13/3/2019,13/2/2026,800.0,150.0,1.0,67.0,AS,Armatura stradale,1459.0,SB,Sbraccio su palo,,,,,,,41.809124655221936,12.61685145329326
862693,1/8/2022,13/9/2023,700.0,0.0,1.0,150.0,AS,Armatura stradale,,SB,Sbraccio su palo,,,,,,,41.770874549398535,12.477138094975173
1032038,1/1/2024,28/2/2025,900.0,250.0,1.0,100.0,AS,Armatura stradale,189.0,SB,Sbraccio su palo,,,,,,,41.923948243487004,12.412900378157028
211316,1/8/2016,31/12/2019,0.0,0.0,1.0,70.0,NN,Non noto,189.0,TP,Testapalo,,,,,,,41.85977847826119,12.65437663816848
519596,1/1/2020,30/6/2021,900.0,0.0,1.0,100.0,AS,Armatura stradale,640.0,TP,Testapalo,,,,,,,41.81667057439426,12.629476463488633
501968,1/1/2020,13/2/2026,1000.0,0.0,1.0,150.0,AS,Armatura stradale,262.0,TP,Testapalo,,,,,,,41.86875982548934,12.534395807820628
308884,2/12/2016,13/2/2026,0.0,0.0,1.0,150.0,NN,Non noto,261.0,NN,Non noto,,,,,,,41.77118147613321,12.342288329419931
940755,1/1/2023,13/2/2026,0.0,,1.0,52.4,AU,Arredo urbano,3062.0,TP,Testapalo,,,,,,,41.83173172999585,12.461274697831715
551841,19/12/2019,13/2/2026,600.0,0.0,1.0,23.0,AS,Armatura stradale,1729.0,TP,Testapalo,,,,,,,41.75162499986403,12.355845486993035
1291256,1/1/2026,13/2/2026,0.0,0.0,1.0,19.0,LA,Lanterna artistica ,2137.0,NN,Non noto,,,,,,,41.87005363859879,12.652265128639977
1020340,1/2/2023,13/2/2026,400.0,100.0,1.0,70.0,SF,Sfera,2065.0,SB,Sbraccio su palo,,,,,,,41.741063365566376,12.50209822577925
741204,13/5/2022,13/2/2026,1000.0,0.0,1.0,52.0,AS,Armatura stradale,722.0,TP,Testapalo,,,,,,,41.900428822379624,12.411336470861272
1125062,1/1/2022,13/2/2026,500.0,50.0,1.0,48.0,AU,Arredo urbano,372.0,SB,Sbraccio su palo,,,,,,,41.90616316196405,12.502754094795524
665870,1/1/2021,3/4/2022,1000.0,0.0,1.0,70.0,AS,Armatura stradale,391.0,TP,Testapalo,,,,,,,41.896895199031796,12.588317418243838
289376,10/11/2016,31/12/2019,800.0,0.0,1.0,125.0,AS,Armatura stradale,269.0,SB,Sbraccio su palo,,,,,,,41.780430574976485,12.311335658231869
888110,1/12/2021,13/2/2026,800.0,0.0,1.0,60.0,AU,Arredo urbano,189.0,NN,Non noto,,,,,,,41.948652267980655,12.548997961801657
194627,28/6/2016,31/12/2021,700.0,0.0,1.0,34.0,AS,Armatura stradale,1241.0,SB,Sbraccio su palo,,,,,,,41.91666680268244,12.633652410967832
1279326,1/1/2026,13/2/2026,700.0,,1.0,25.0,AS,Armatura stradale,1379.0,TP,Testapalo,,,,,,,41.93744468810115,12.584990793503906
1221010,1/11/2025,13/2/2026,800.0,50.0,1.0,23.0,LP,Lampara,1540.0,SB,Sbraccio su palo,,,,,,,41.90748823355506,12.696392254837825
433566,1/10/2019,31/10/2020,0.0,0.0,1.0,250.0,PR,Proiettore,189.0,NN,Non noto,,,,,,,41.87052993046933,12.595022243552155
123603,1/1/2018,31/10/2020,1200.0,0.0,1.0,150.0,AS,Armatura stradale,189.0,SB,Sbraccio su palo,,,,,,,41.95365510107118,12.353442104460042
375623,19/9/2018,31/10/2020,0.0,0.0,1.0,70.0,LA,Lanterna artistica ,287.0,TP,Testapalo,,,,,,,41.78414345221718,12.369082633061455
637474,1/11/2020,13/2/2026,0.0,0.0,1.0,100.0,AS,Armatura stradale,393.0,SO,Sospensione,,,,,,,41.803422835919676,12.434019922352435
77323,1/1/2018,13/2/2026,0.0,0.0,1.0,41.0,AS,Armatura stradale,550.0,SB,Sbraccio su palo,,,,,,,41.86618466609532,12.4679029850641
975231,1/2/2023,31/12/2023,0.0,,1.0,70.0,PR,Proiettore,189.0,AT,A terra,,,,,,,41.765002413230434,12.317204948536729
880956,1/6/2022,31/12/2023,900.0,0.0,1.0,150.0,AS,Armatura stradale,189.0,NN,Non noto,,,,,,,41.78538291943014,12.392579272262978
427757,1/10/2019,31/10/2020,0.0,0.0,1.0,100.0,AS,Armatura stradale,189.0,NN,Non noto,,,,,,,41.72932712205057,12.354785384213987
230335,1/8/2016,31/12/2019,0.0,0.0,1.0,70.0,NN,Non noto,189.0,SO,Sospensione,,,,,,,41.85580903410791,12.47963503357074
966189,1/1/2023,13/2/2026,700.0,0.0,1.0,20.0,AS,Armatura stradale,3361.0,TP,Testapalo,,,,,,,41.93334377101105,12.635507380679885
1263678,1/1/2026,13/2/2026,800.0,163.0,1.0,57.0,AS,Armatura stradale,1867.0,SB,Sbraccio su palo,,,,,,,41.81167878026975,12.531363902938049
370744,15/3/2018,31/1/2020,0.0,10.0,1.0,50.0,AS,Armatura stradale,98.0,SB,Sbraccio su palo,,,,,,,41.743734393976794,12.364846015266744
185095,2/2/2024,13/2/2026,500.0,,1.0,16.0,AS,Armatura stradale,1308.0,SB,Sbraccio su palo,,,,,,,41.856217907475326,12.465720961011993
1028921,15/12/2023,13/2/2026,800.0,150.0,1.0,100.0,AS,Armatura stradale,1625.0,SB_DR,Sbraccio attacco dritto,,,,,,,41.788998571942464,12.367193207819938
431365,1/10/2019,31/10/2020,900.0,0.0,1.0,150.0,AS,Armatura stradale,66.0,TP,Testapalo,,,,,,,41.9151438612449,12.457537533124796
129506,1/1/2018,31/10/2020,1200.0,200.0,1.0,100.0,AS,Armatura stradale,189.0,SB,Sbraccio su palo,,,,,,,41.82570839032529,12.58407120014635
384177,10/7/2019,31/12/2022,1000.0,10.0,1.0,150.0,PR,Proiettore,601.0,MU,A muro o parete,,,,,,,41.907243465339675,12.42536709505459
942927,1/1/2023,13/2/2026,0.0,,1.0,27.0,AS,Armatura stradale,358.0,TP,Testapalo,,,,,,,41.96486989453149,12.30034721631992
31933,1/1/2018,13/2/2026,0.0,100.0,1.0,150.0,LA,Lanterna artistica ,371.0,ME,Mensola,,,,,,,41.905029663280956,12.571361005393968
1152857,1/1/2024,13/2/2026,750.0,50.0,1.0,15.0,AU,Arredo urbano,4116.0,SB,Sbraccio su palo,,,,,,,41.9819711733467,12.26683523150236
126227,1/1/2018,31/10/2020,1200.0,0.0,1.0,0.0,AS,Armatura stradale,189.0,TP,Testapalo,,,,,,,41.69583556503197,12.360782370400749
79613,1/1/2018,13/2/2026,0.0,0.0,1.0,19.0,AS,Armatura stradale,551.0,TP,Testapalo,,,,,,,41.752104069683135,12.530572197672736
1148487,1/1/2025,13/2/2026,400.0,,1.0,24.0,PR,Proiettore,4101.0,MU,A muro o parete,,,,,,,41.95256674678902,12.397492096329728
74138,1/1/2018,19/5/2020,0.0,0.0,1.0,100.0,AS,Armatura stradale,225.0,SB,Sbraccio su palo,,,,,,,41.86429570322257,12.58069133115672
371664,15/3/2018,31/1/2020,0.0,0.0,1.0,125.0,AS,Armatura stradale,640.0,TP,Testapalo,,,,,,,41.938368513961954,12.586022859588645
461700,1/1/2020,13/2/2026,600.0,100.0,1.0,30.0,AS,Armatura stradale,1051.0,SB,Sbraccio su palo,,,,,,,41.87377705195134,12.423950490262964
933044,1/1/2020,13/2/2026,,10.0,1.0,30.0,AS,Armatura stradale,1803.0,SB,Sbraccio su palo,,,,,,,41.86639754707113,12.49457143049641
491288,1/1/2020,30/6/2024,400.0,10.0,1.0,70.0,AU,Arredo urbano,189.0,SB,Sbraccio su palo,,,,,,,42.01480343401778,12.31962655215913
334164,25/1/2017,28/2/2022,0.0,0.0,1.0,70.0,NN,Non noto,189.0,NN,Non noto,,,,,,,41.84691027790731,12.684236424095841
1020881,1/1/2023,13/2/2026,,150.0,1.0,31.0,AS,Armatura stradale,2270.0,SB,Sbraccio su palo,,,,,,,41.97932855707836,12.563593416300447
546432,13/3/2019,13/2/2026,800.0,0.0,1.0,32.0,AS,Armatura stradale,1718.0,TP,Testapalo,,,,,,,41.950278232616284,12.511499851135731
264816,17/10/2016,31/12/2021,0.0,0.0,1.0,70.0,PR,Proiettore,189.0,IN,Incassato,,,,,,,41.97865304007419,12.429436553374206
1050106,1/1/2019,13/2/2026,800.0,200.0,1.0,37.0,AS,Armatura stradale,1941.0,SB,Sbraccio su palo,,,,,,,41.786465680279605,12.356399459223589
33181,1/1/2018,31/12/2020,1000.0,0.0,1.0,100.0,AS,Armatura stradale,345.0,TP,Testapalo,,,,,,,41.791511035489584,12.593074569010298
1256631,1/1/2026,13/2/2026,700.0,,1.0,41.0,AS,Armatura stradale,1379.0,TP,Testapalo,,,,,,,41.76559060684146,12.318421748228635
1021288,1/1/2023,13/2/2026,,150.0,1.0,21.0,AS,Armatura stradale,2270.0,SB,Sbraccio su palo,,,,,,,41.89046880582819,12.647338042747565
624695,1/11/2020,13/2/2026,1200.0,0.0,1.0,150.0,AS,Armatura stradale,189.0,SB,Sbraccio su palo,,,,,,,41.80961190908064,12.556804045189843
103751,1/1/2018,31/12/2021,950.0,10.0,1.0,250.0,AS,Armatura stradale,209.0,SB,Sbraccio su palo,,,,,,,42.06445296704409,12.533631412860032
373989,19/9/2018,31/10/2020,0.0,0.0,1.0,125.0,LA,Lanterna artistica ,905.0,TP,Testapalo,,,,,,,42.05485946658656,12.300858669695664
857176,1/10/2022,13/2/2026,900.0,,1.0,100.0,NN,Non noto,189.0,NN,Non noto,,,,,,,41.897422468773364,12.62630014841278
862665,1/8/2022,13/9/2023,700.0,0.0,1.0,150.0,AS,Armatura stradale,,TP,Testapalo,,,,,,,41.937593463120095,12.647072349115538
348289,28/2/2017,29/2/2024,0.0,0.0,1.0,0.0,AS,Armatura stradale,189.0,NN,Non noto,,,,,,,41.93522248475537,12.533931235086627
336529,25/1/2017,13/2/2026,0.0,0.0,1.0,125.0,AS,Armatura stradale,189.0,NN,Non noto,,,,,,,41.78641649925824,12.356754834540139
35967,1/1/2018,31/12/2020,900.0,50.0,1.0,100.0,AS,Armatura stradale,55.0,SB,Sbraccio su palo,,,,,,,41.819681689161015,12.405299210273112
1095383,14/9/2023,13/2/2026,700.0,30.0,1.0,35.0,AS,Armatura stradale,3707.0,SB_DR,Sbraccio attacco dritto,,,,,,,41.88593049829904,12.48736360309297
1207746,1/8/2025,13/2/2026,850.0,,1.0,60.0,AS,Armatura stradale,2065.0,SB_DR,Sbraccio attacco dritto,,,,,,,41.90762850206639,12.441278254778197
1274572,1/1/2026,13/2/2026,900.0,,1.0,27.0,AS,Armatura stradale,4683.0,TP,Testapalo,,,,,,,41.89528344379313,12.44053823957892
934137,12/1/2023,13/2/2026,,,1.0,31.0,AS,Armatura stradale,1803.0,TP,Testapalo,,,,,,,41.87877759456757,12.562868023735197
730871,1/1/2022,31/1/2022,400.0,0.0,1.0,125.0,SF,Sfera,599.0,TP,Testapalo,,,,,,,41.909872100004485,12.363650208041427
424418,1/10/2019,31/10/2020,800.0,0.0,1.0,70.0,AS,Armatura stradale,611.0,TP,Testapalo,,,,,,,41.918648709725254,12.675324054393164
1287917,1/1/2026,13/2/2026,800.0,,1.0,20.5,AS,Armatura stradale,1362.0,SB,Sbraccio su palo,,,,,,,41.74182526789374,12.246965888685859
1298832,1/1/2025,13/2/2026,900.0,200.0,1.0,30.0,AS,Armatura stradale,3360.0,SB,Sbraccio su palo,,,,,,,41.968703977577654,12.368533568976154
38454,1/1/2018,31/12/2020,600.0,0.0,1.0,100.0,AS,Armatura stradale,40.0,TP,Testapalo,,,,,,,41.87079732914938,12.61712684507517
216216,1/8/2016,31/12/2019,0.0,0.0,1.0,80.0,NN,Non noto,189.0,SB,Sbraccio su palo,,,,,,,41.948156724330026,12.477545077471353
1212759,1/1/2025,1/1/2025,600.0,200.0,1.0,35.0,SS,Segnaletica luminosa stradale,2993.0,SB,Sbraccio su palo,,,,,,,41.81690248260255,12.305040295001602
832555,1/1/2022,31/3/2025,900.0,200.0,1.0,49.0,AS,Armatura stradale,2417.0,SB,Sbraccio su palo,,,,,,,41.88647069455524,12.476421650288712
835706,1/1/2022,31/3/2025,900.0,260.0,1.0,38.0,AS,Armatura stradale,2415.0,SB,Sbraccio su palo,,,,,,,41.909213788717885,12.610899729578408
808585,1/1/2022,31/12/2025,500.0,,1.0,16.0,LA,Lanterna artistica ,2289.0,SB,Sbraccio su palo,,,,,,,41.95035366252852,12.414635018300771
643030,1/11/2020,13/2/2026,0.0,0.0,1.0,100.0,AS,Armatura stradale,189.0,TP,Testapalo,,,,,,,41.97162052831776,12.6127308158577
1160884,1/1/2025,13/2/2026,0.0,0.0,1.0,21.5,AU,Arredo urbano,655.0,TP,Testapalo,,,,,,,41.85279723915631,12.417845887830097
1181181,1/1/2020,13/2/2026,1120.0,0.0,1.0,128.0,AS,Armatura stradale,1383.0,TP,Testapalo,,,,,,,42.019803240693264,12.378540238951715
867476,1/1/2022,13/2/2026,450.0,30.0,1.0,13.0,AU,Arredo urbano,2788.0,SB,Sbraccio su palo,,,,,,,41.92836925755466,12.4632868195006
499023,1/1/2020,13/2/2026,900.0,10.0,1.0,150.0,AS,Armatura stradale,640.0,SB,Sbraccio su palo,,,,,,,41.946668883252315,12.585793514298429
1023423,1/8/2023,13/2/2026,900.0,150.0,1.0,30.0,AS,Armatura stradale,1362.0,SB,Sbraccio su palo,,,,,,,41.816776518174365,12.347837980801767
341000,28/2/2017,31/12/2019,0.0,0.0,1.0,250.0,AS,Armatura stradale,1148.0,TP,Testapalo,,,,,,,41.89595902205877,12.678385509436731
817775,1/1/2022,31/12/2024,0.0,0.0,1.0,36.0,AU,Arredo urbano,2363.0,IN,Incassato,,,,,,,41.998284556967704,12.430889286240166
412669,4/11/2019,13/2/2026,700.0,0.0,1.0,41.0,AS,Armatura stradale,755.0,TP,Testapalo,,,,,,,41.88854225635803,12.546018724275209
964235,1/2/2023,13/2/2026,,,1.0,100.0,SF,Sfera,189.0,SB,Sbraccio su palo,,,,,,,41.93110583015733,12.485362549259975
521565,1/1/2020,30/4/2021,800.0,0.0,1.0,100.0,AS,Armatura stradale,613.0,TP,Testapalo,,,,,,,41.94184628455444,12.457132105541646
324052,2/12/2016,13/2/2026,0.0,0.0,1.0,150.0,AU,Arredo urbano,144.0,MU,A muro o parete,,,,,,,41.96258949719808,12.36915558971652
614482,1/11/2020,30/12/2021,800.0,0.0,1.0,125.0,AS,Armatura stradale,189.0,NN,Non noto,,,,,,,41.96215948275589,12.449667864757815
899832,1/1/2022,13/2/2026,1000.0,0.0,1.0,250.0,PR,Proiettore,189.0,NN,Non noto,,,,,,,41.93577984996571,12.439620248978464
972669,1/1/2023,31/12/2023,400.0,,1.0,125.0,SF,Sfera,189.0,NN,Non noto,,,,,,,41.903132561280245,12.487840197418956
370316,15/3/2018,31/12/2020,0.0,0.0,1.0,100.0,AS,Armatura stradale,613.0,TP,Testapalo,,,,,,,41.85783285743697,12.509822086034864
974920,1/2/2023,31/12/2023,500.0,50.0,1.0,125.0,LA,Lanterna artistica ,189.0,ME,Mensola,,,,,,,41.826678830388964,12.462767183791868
796566,1/1/2022,31/12/2025,600.0,20.0,1.0,28.0,AS,Armatura stradale,1379.0,SB,Sbraccio su palo,,,,,,,41.766596889108044,12.339396396146268
421914,1/10/2019,31/10/2020,750.0,0.0,1.0,125.0,AS,Armatura stradale,611.0,SB,Sbraccio su palo,,,,,,,41.789228542233054,12.516981889026226
429768,1/10/2019,31/10/2020,800.0,0.0,1.0,70.0,AS,Armatura stradale,66.0,TP,Testapalo,,,,,,,41.8877096678045,12.535252167627437
361105,28/8/2017,12/3/2019,0.0,0.0,1.0,150.0,AS,Armatura stradale,8.0,TP,Testapalo,,,,,,,41.973411976999195,12.42007191313621
1063104,1/1/2024,13/2/2026,900.0,100.0,1.0,39.5,AS,Armatura stradale,3723.0,SB,Sbraccio su palo,,,,,,,42.00576465566377,12.313501487570289
790825,1/1/2022,31/12/2025,900.0,0.0,1.0,150.0,AS,Armatura stradale,66.0,TP,Testapalo,,,,,,,41.84394691927535,12.468942120676225
1250961,1/1/2025,13/2/2026,600.0,0.0,1.0,28.0,AU,Arredo urbano,1344.0,MU,A muro o parete,,,,,,,41.83078319518644,12.451007134098989
483483,1/1/2020,13/2/2026,450.0,10.0,1.0,150.0,PR,Proiettore,601.0,MU,A muro o parete,,,,,,,41.93598784947491,12.39763459975933
1061445,1/1/2024,13/2/2026,800.0,100.0,1.0,20.5,AS,Armatura stradale,3723.0,SB,Sbraccio su palo,,,,,,,41.76550341748399,12.383401767209014
827112,1/5/2021,31/12/2023,500.0,0.0,1.0,70.0,AU,Arredo urbano,,TP,Testapalo,,,,,,,41.88121574454487,12.682216104725551
709475,1/1/2022,13/2/2026,850.0,0.0,1.0,73.0,AS,Armatura stradale,722.0,TP,Testapalo,,,,,,,41.79518643499693,12.381642391367983
822701,1/7/2022,13/2/2026,980.0,0.0,1.0,68.0,AS,Armatura stradale,2379.0,NN,Non noto,,,,,,,41.742098402158334,12.35546925790705
1002063,1/8/2023,13/2/2026,0.0,,1.0,70.0,PR,Proiettore,189.0,TP,Testapalo,,,,,,,41.823307098696844,12.488144538690355
372968,1/8/2018,31/7/2022,0.0,0.0,1.0,20.0,AS,Armatura stradale,1261.0,NN,Non noto,,,,,,,41.85572557394722,12.583897143739387
294688,10/11/2016,31/12/2019,850.0,0.0,1.0,100.0,AS,Armatura stradale,8.0,SB,Sbraccio su palo,,,,,,,42.08151949500249,12.350360218505841
420338,1/10/2019,31/10/2020,800.0,0.0,1.0,125.0,AS,Armatura stradale,1533.0,SO,Sospensione,,,,,,,41.93596857391511,12.330606281829064
402200,6/8/2019,13/2/2026,900.0,200.0,1.0,200.0,AS,Armatura stradale,613.0,SB,Sbraccio su palo,,,,,,,41.878427765062895,12.539309001182433
398761,6/8/2019,13/2/2026,350.0,0.0,2.0,18.0,PL,Plafoniera,612.0,SF,Soffitto,,,,,,,41.927035131091884,12.387530250213677
1043068,1/1/2019,13/2/2026,930.0,270.0,1.0,41.0,AS,Armatura stradale,749.0,SB,Sbraccio su palo,,,,,,,41.79682988659516,12.58732600316832
836836,1/1/2022,31/3/2025,800.0,20.0,1.0,25.0,AS,Armatura stradale,2402.0,SB,Sbraccio su palo,,,,,,,41.99002135102681,12.492660459612846
72198,1/1/2018,19/5/2020,500.0,0.0,1.0,50.0,AU,Arredo urbano,625.0,TP,Testapalo,,,,,,,41.820384377864634,12.515711274685
1102138,1/1/2024,13/2/2026,500.0,0.0,1.0,26.0,AU,Arredo urbano,3940.0,TP,Testapalo,,,,,,,41.92960217315249,12.51890579537285
603068,1/11/2020,30/12/2021,800.0,0.0,1.0,100.0,AS,Armatura stradale,7.0,SB,Sbraccio su palo,,,,,,,41.89485835384638,12.514271822218193
1127962,1/1/2025,13/2/2026,,100.0,1.0,70.0,AU,Arredo urbano,4053.0,ME,Mensola,,,,,,,41.90394921099548,12.519609915689399
1020156,1/2/2023,13/2/2026,900.0,0.0,1.0,150.0,AS,Armatura stradale,206.0,TP,Testapalo,,,,,,,41.933787278261356,12.520303786052995
685944,10/8/2021,31/12/2022,0.0,0.0,1.0,35.0,AS,Armatura stradale,1803.0,NN,Non noto,,,,,,,41.7878909337422,12.430760551803525
214973,1/8/2016,31/12/2019,0.0,0.0,1.0,70.0,NN,Non noto,189.0,SB,Sbraccio su palo,,,,,,,41.72154437501536,12.482155880613526
1262171,1/1/2026,13/2/2026,1400.0,0.0,1.0,100.0,AU,Arredo urbano,78.0,NN,Non noto,,,,,,,41.88221044420604,12.416284707173947
271863,17/10/2016,13/2/2026,0.0,0.0,1.0,0.0,AS,Armatura stradale,189.0,NN,Non noto,,,,,,,41.83301373262068,12.572481693643331
435232,1/10/2019,31/10/2020,900.0,0.0,1.0,100.0,AS,Armatura stradale,7.0,SB,Sbraccio su palo,,,,,,,41.97310267311092,12.270062611201606
323795,2/12/2016,13/2/2026,0.0,0.0,1.0,110.0,LA,Lanterna artistica ,287.0,TP,Testapalo,,,,,,,41.918757901228766,12.658087141502675
854897,20/9/2022,1/6/2025,900.0,,,150.0,AS,Armatura stradale,189.0,TP,Testapalo,,,,,,,41.778086541277105,12.378957069093172
280002,17/10/2016,13/2/2026,0.0,0.0,1.0,150.0,AS,Armatura stradale,8.0,TP,Testapalo,,,,,,,41.92193288663719,12.765319894304039
270535,17/10/2016,13/2/2026,0.0,0.0,1.0,70.0,NN,Non noto,189.0,NN,Non noto,,,,,,,41.91061095073124,12.499866899868056
751621,1/1/2022,13/2/2026,1000.0,,1.0,98.0,AS,Armatura stradale,2257.0,TP,Testapalo,,,,,,,41.88730734849064,12.664826871319537
7953,1/1/2018,31/12/2018,350.0,0.0,1.0,100.0,AU,Arredo urbano,282.0,TP,Testapalo,,,,,,,41.812538175525475,12.440568536430641
461654,1/1/2020,13/2/2026,800.0,0.0,1.0,40.0,AS,Armatura stradale,1051.0,TP,Testapalo,,,,,,,41.844235140214366,12.457242985253178
703813,1/1/2022,30/4/2024,75.0,0.0,1.0,30.0,PL,Plafoniera,613.0,MU,A muro o parete,,,,,,,41.821076494820105,12.350613886137007
487426,1/1/2020,13/2/2026,800.0,150.0,1.0,50.0,AS,Armatura stradale,723.0,SB,Sbraccio su palo,,,,,,,41.711494425286936,12.555680872130708
219434,1/8/2016,31/12/2019,0.0,0.0,1.0,70.0,NN,Non noto,189.0,TP,Testapalo,,,,,,,42.06286385534125,12.355176340464537
1176212,1/7/2025,13/2/2026,750.0,,1.0,35.0,AS,Armatura stradale,189.0,TP,Testapalo,,,,,,,41.936840247736484,12.642036946424366
703747,1/1/2022,30/4/2024,75.0,0.0,1.0,30.0,PL,Plafoniera,613.0,MU,A muro o parete,,,,,,,41.84185287555377,12.326632959743833
972996,1/1/2023,31/12/2023,500.0,30.0,1.0,38.0,AS,Armatura stradale,189.0,ME,Mensola,,,,,,,41.81355424297163,12.631338693789559
226471,1/8/2016,31/12/2019,0.0,0.0,1.0,100.0,NN,Non noto,189.0,SB,Sbraccio su palo,,,,,,,41.86636576732643,12.503624867305405
580314,1/1/2020,13/2/2026,,,1.0,48.0,AS,Armatura stradale,702.0,TP,Testapalo,,,,,,,41.98925370417382,12.427107331435828
912897,1/5/2022,13/2/2026,450.0,,1.0,15.0,AS,Armatura stradale,691.0,TP,Testapalo,,,,,,,41.85737864993534,12.556314018859332
764170,31/12/2021,31/12/2021,800.0,0.0,1.0,100.0,AS,Armatura stradale,66.0,SB,Sbraccio su palo,,,,,,,41.85986745789131,12.500729838809493
1109225,1/1/2024,13/2/2026,850.0,0.0,1.0,45.0,AS,Armatura stradale,3954.0,TP,Testapalo,,,,,,,41.773085476744924,12.366206537082217
791377,1/1/2022,31/12/2025,800.0,,1.0,39.0,AS,Armatura stradale,1867.0,PI,Pipetta,,,,,,,41.87136831614547,12.575413427736173
1045291,1/1/2019,13/2/2026,800.0,200.0,1.0,37.0,AS,Armatura stradale,1941.0,SB,Sbraccio su palo,,,,,,,41.8723322155853,12.69250207174923
744658,1/1/2022,31/12/2024,500.0,100.0,1.0,22.0,AU,Arredo urbano,2203.0,SB,Sbraccio su palo,,,,,,,41.97776884593889,12.56573534910549
375791,19/9/2018,31/10/2020,0.0,0.0,1.0,150.0,AS,Armatura stradale,189.0,NN,Non noto,,,,,,,41.78109444747063,12.329819086893522
1013706,1/6/2023,31/12/2024,800.0,30.0,1.0,100.0,AS,Armatura stradale,189.0,SB,Sbraccio su palo,,,,,,,42.01307939026212,12.362675346195351
661109,1/1/2021,10/4/2022,1000.0,100.0,1.0,150.0,AS,Armatura stradale,68.0,SB,Sbraccio su palo,,,,,,,41.79412100443736,12.464514411537245
111593,1/1/2018,31/10/2020,600.0,0.0,1.0,38.9,AS,Armatura stradale,722.0,TP,Testapalo,,,,,,,41.85294516213357,12.653347019449269
955292,1/11/2022,31/12/2023,800.0,0.0,1.0,100.0,AS,Armatura stradale,189.0,NN,Non noto,,,,,,,41.744769442102914,12.363706360242032
229701,1/8/2016,31/12/2019,0.0,0.0,1.0,125.0,NN,Non noto,189.0,SO,Sospensione,,,,,,,41.84406485179419,12.541941803982656
1245763,1/6/2025,13/2/2026,500.0,0.0,1.0,27.7,AS,Armatura stradale,1051.0,TP,Testapalo,,,,,,,41.95526012087657,12.47940021847351
707020,1/1/2022,13/2/2026,700.0,30.0,1.0,73.0,AS,Armatura stradale,722.0,SB,Sbraccio su palo,,,,,,,41.833298200234054,12.454302031683437
891163,1/6/2022,13/2/2026,400.0,50.0,1.0,70.0,AU,Arredo urbano,189.0,NN,Non noto,,,,,,,41.85317211917208,12.417592438861695
1124845,1/1/2022,13/2/2026,800.0,0.0,1.0,32.0,AS,Armatura stradale,754.0,TP,Testapalo,,,,,,,41.95699753315466,12.580022121132597
1222799,1/6/2025,13/2/2026,0.0,,1.0,5.0,SP,Segnapasso,2065.0,IN,Incassato,,,,,,,41.956277067117355,12.34685000341695
539382,1/1/2020,30/11/2022,350.0,30.0,1.0,70.0,AU,Arredo urbano,189.0,SB,Sbraccio su palo,,,,,,,41.883016878290704,12.54326184664402
180985,30/9/2018,13/2/2026,900.0,100.0,1.0,100.0,AS,Armatura stradale,66.0,SB,Sbraccio su palo,,,,,,,41.87436499081902,12.506527287853192
935135,1/1/2023,8/3/2024,,,1.0,100.0,AU,Arredo urbano,189.0,TP,Testapalo,,,,,,,41.87060189419126,12.581294096060812
145540,18/9/2018,31/12/2024,0.0,0.0,1.0,42.5,AS,Armatura stradale,550.0,NN,Non noto,,,,,,,41.73800904971558,12.28243338186628
99981,1/1/2018,31/12/2021,600.0,0.0,1.0,125.0,AS,Armatura stradale,697.0,TP,Testapalo,,,,,,,41.951452964939705,12.356096172906845
87004,1/1/2018,31/12/2021,1050.0,0.0,1.0,150.0,AS,Armatura stradale,2.0,TP,Testapalo,,,,,,,41.80310044053101,12.464799238799705
449685,1/1/2019,31/12/2022,0.0,0.0,1.0,100.0,NN,Non noto,189.0,NN,Non noto,,,,,,,41.7465556962261,12.43601430681808
