arm_id,arm_data_ini,arm_data_fin,arm_altezza,arm_lunghezza_sbraccio,arm_numero_lampade,arm_lmp_potenza_nominale,tar_cod,tar_descr,tmo_id,tpo_cod,tpo_descr,sgn_id,sgn_data_inserimento,tcs_id,tcs_descr,tci_id,tci_descr,latitudine,longitudine
937820,1/1/2023,13/2/2026,0.0,,1.0,65.0,AS,Armatura stradale,358.0,SB,Sbraccio su palo,,,,,,,41.93184444364459,12.470789308638656
1142255,1/1/2022,13/2/2026,800.0,200.0,1.0,40.0,AS,Armatura stradale,2168.0,ME,Mensola,,,,,,,41.88203513124585,12.591136007025103
1298902,1/1/2025,13/2/2026,900.0,300.0,1.0,30.0,AS,Armatura stradale,3360.0,SB,Sbraccio su palo,,,,,,,41.89611132677016,12.333187665027623
792942,1/1/2022,31/12/2025,400.0,0.0,1.0,100.0,SF,Sfera,938.0,TP,Testapalo,,,,,,,41.774435185993816,12.371192766937293
942735,1/1/2023,13/2/2026,0.0,,1.0,52.4,AU,Arredo urbano,3062.0,TP,Testapalo,,,,,,,41.883907087968986,12.53350471504524
1045283,1/1/2019,13/2/2026,800.0,200.0,1.0,37.0,AS,Armatura stradale,1941.0,SB,Sbraccio su palo,,,,,,,42.02031180836523,12.357298525041491
763965,31/12/2021,31/12/2021,400.0,0.0,1.0,70.0,AS,Armatura stradale,189.0,TP,Testapalo,,,,,,,41.979158572437115,12.38966346057597
845917,1/7/2022,31/12/2023,900.0,,1.0,150.0,AS,Armatura stradale,530.0,TP,Testapalo,,,,,,,41.844220035852445,12.333084587507415
142102,2/1/2020,31/12/2024,1000.0,200.0,1.0,41.0,AS,Armatura stradale,749.0,SB,Sbraccio su palo,,,,,,,41.78641677855419,12.37095131492401
598691,1/11/2020,30/12/2021,700.0,0.0,1.0,100.0,AS,Armatura stradale,241.0,TP,Testapalo,,,,,,,41.887729823878395,12.660619784131159
877671,1/1/2023,13/2/2026,400.0,0.0,1.0,16.0,AS,Armatura stradale,2810.0,PI,Pipetta,,,,,,,41.93386895208488,12.49025348374056
732905,1/1/2022,2/1/2022,0.0,0.0,1.0,6.0,SP,Segnapasso,613.0,AT,A terra,,,,,,,41.91021500646568,12.349022847173611
1161309,1/1/2025,13/2/2026,0.0,0.0,1.0,32.5,AS,Armatura stradale,550.0,NN,Non noto,,,,,,,41.98429796662544,12.492273074444851
49817,1/1/2018,31/12/2024,,,1.0,,NN,Non noto,189.0,NN,Non noto,,,,,,,41.882266207913574,12.54499016190298
711976,1/1/2022,13/2/2026,350.0,0.0,1.0,40.5,AU,Arredo urbano,776.0,TP,Testapalo,,,,,,,41.83483723067115,12.557792707942628
933714,1/1/2020,13/2/2026,,0.0,1.0,39.0,AU,Arredo urbano,1517.0,TP,Testapalo,,,,,,,42.08157676538194,12.349197578979352
249853,21/9/2016,31/12/2019,800.0,0.0,1.0,100.0,AS,Armatura stradale,189.0,NN,Non noto,,,,,,,41.95342706538027,12.34409819694663
992912,1/7/2023,13/2/2026,1000.0,200.0,1.0,100.0,AS,Armatura stradale,189.0,SB,Sbraccio su palo,,,,,,,41.92241303555301,12.520177319819117
184470,12/2/2019,13/2/2026,300.0,0.0,1.0,21.0,SF,Sfera,1010.0,TP,Testapalo,,,,,,,41.927596570770234,12.396887537514278
408592,4/11/2019,13/2/2026,0.0,0.0,1.0,41.0,AS,Armatura stradale,749.0,NN,Non noto,,,,,,,41.940865811404606,12.44913302908861
255604,28/9/2016,31/12/2023,0.0,0.0,1.0,36.0,NN,Non noto,189.0,ME,Mensola,,,,,,,41.920306712462114,12.611244351305643
877563,1/1/2023,13/2/2026,800.0,150.0,1.0,32.0,AS,Armatura stradale,2816.0,SB,Sbraccio su palo,,,,,,,41.91403500683547,12.453623148293659
64579,1/1/2018,13/2/2026,0.0,10.0,1.0,100.0,AS,Armatura stradale,241.0,SB,Sbraccio su palo,,,,,,,41.81814005130316,12.627014894098174
1216885,1/1/2025,13/2/2026,600.0,30.0,1.0,30.0,AU,Arredo urbano,2202.0,PI,Pipetta,,,,,,,42.04679908206318,12.423550164689884
1228269,1/1/2025,13/2/2026,800.0,250.0,1.0,54.8,AS,Armatura stradale,750.0,SB,Sbraccio su palo,,,,,,,41.825494538241074,12.582453005994052
266069,17/10/2016,31/12/2021,400.0,0.0,1.0,125.0,SF,Sfera,170.0,TP,Testapalo,,,,,,,41.92168656746354,12.673242666828694
679816,1/1/2021,12/10/2021,300.0,0.0,1.0,100.0,PL,Plafoniera,612.0,MU,A muro o parete,,,,,,,41.87007143512309,12.502042476852994
1007758,1/6/2023,31/5/2025,700.0,200.0,1.0,125.0,AS,Armatura stradale,189.0,SB,Sbraccio su palo,,,,,,,41.89415943060239,12.553388260737316
807085,1/1/2022,31/12/2025,400.0,0.0,1.0,100.0,SF,Sfera,1473.0,TP,Testapalo,,,,,,,41.87179441806585,12.68231346574915
1270406,1/1/2026,13/2/2026,900.0,,1.0,51.0,AS,Armatura stradale,2296.0,TP,Testapalo,,,,,,,41.85805909794992,12.59410579301116
228338,1/8/2016,31/12/2019,0.0,0.0,1.0,70.0,NN,Non noto,189.0,SB,Sbraccio su palo,,,,,,,41.8272786580279,12.395869638153858
377740,10/7/2019,13/2/2026,800.0,0.0,1.0,100.0,AS,Armatura stradale,613.0,TP,Testapalo,,,,,,,41.895996779321436,12.562825949404141
871968,1/6/2020,31/12/2024,800.0,,1.0,36.0,AS,Armatura stradale,749.0,NN,Non noto,,,,,,,41.91881383026798,12.670696498450749
14461,1/1/2018,31/12/2018,870.0,200.0,1.0,250.0,AS,Armatura stradale,241.0,NN,Non noto,,,,,,,41.80184511773402,12.332629911669725
257474,28/9/2016,31/12/2019,500.0,0.0,1.0,100.0,AU,Arredo urbano,189.0,NN,Non noto,,,,,,,41.99593670390656,12.491525181057508
416901,1/10/2019,31/10/2020,750.0,0.0,1.0,30.0,AS,Armatura stradale,611.0,SB,Sbraccio su palo,,,,,,,41.788854686034774,12.358113202346956
551771,19/12/2019,13/2/2026,600.0,0.0,1.0,34.0,AS,Armatura stradale,1727.0,TP,Testapalo,,,,,,,41.90927684100373,12.707889821287568
252414,21/9/2016,31/12/2019,0.0,0.0,1.0,48.0,AU,Arredo urbano,1022.0,NN,Non noto,,,,,,,41.921598709166375,12.548119469478292
687682,10/8/2021,13/2/2026,0.0,0.0,1.0,28.0,AS,Armatura stradale,550.0,SB,Sbraccio su palo,,,,,,,41.88154250837806,12.508099629294705
57585,1/1/2018,31/12/2022,0.0,0.0,1.0,100.0,AS,Armatura stradale,7.0,SB,Sbraccio su palo,,,,,,,41.818701022420036,12.394236337434167
283687,17/10/2016,30/4/2021,0.0,0.0,1.0,100.0,NN,Non noto,530.0,NN,Non noto,,,,,,,41.94517304947883,12.567836106033683
164697,18/9/2018,13/2/2026,1200.0,0.0,1.0,250.0,AS,Armatura stradale,241.0,TP,Testapalo,,,,,,,41.91715246252224,12.548295424314508
998327,1/7/2023,13/2/2026,800.0,50.0,1.0,100.0,AS,Armatura stradale,189.0,SB,Sbraccio su palo,,,,,,,41.844869938350634,12.416556094160978
243863,9/9/2016,31/12/2019,850.0,0.0,1.0,150.0,AS,Armatura stradale,1098.0,TP,Testapalo,,,,,,,41.97177772828707,12.442062046460066
158029,18/9/2018,13/2/2026,820.0,20.0,1.0,150.0,AS,Armatura stradale,241.0,SB,Sbraccio su palo,,,,,,,41.973027254909425,12.293945669514903
684378,10/8/2021,31/12/2022,0.0,0.0,1.0,17.0,AU,Arredo urbano,1745.0,NN,Non noto,,,,,,,41.87938224355299,12.36029946866844
1266332,1/1/2026,13/2/2026,700.0,,1.0,23.0,AS,Armatura stradale,2297.0,TP,Testapalo,,,,,,,41.89297820728623,12.367382857080392
440104,1/10/2019,31/10/2020,600.0,0.0,1.0,70.0,AU,Arredo urbano,189.0,NN,Non noto,,,,,,,41.900809754726026,12.387860359915184
162661,18/9/2018,13/2/2026,420.0,0.0,1.0,27.0,AU,Arredo urbano,809.0,TP,Testapalo,,,,,,,42.04319048270637,12.465880533184674
744349,1/1/2022,13/2/2026,500.0,100.0,1.0,29.0,AU,Arredo urbano,2203.0,SB,Sbraccio su palo,,,,,,,41.73387776186711,12.350825541994306
1083048,1/1/2019,13/2/2026,800.0,,1.0,56.0,AS,Armatura stradale,772.0,TP,Testapalo,,,,,,,41.96605956642321,12.551386660666749
456630,1/1/2020,13/2/2026,550.0,100.0,1.0,30.0,LA,Lanterna artistica ,1619.0,ME,Mensola,,,,,,,41.92919974773531,12.522727216181316
83333,1/1/2018,13/2/2026,800.0,0.0,1.0,98.0,AS,Armatura stradale,674.0,TP,Testapalo,,,,,,,41.986041556010626,12.420555116698852
569450,20/5/2020,31/10/2024,0.0,0.0,1.0,100.0,LA,Lanterna artistica ,626.0,NN,Non noto,,,,,,,41.92908946041295,12.425060465882948
569010,20/5/2020,31/10/2024,0.0,0.0,1.0,20.0,AS,Armatura stradale,624.0,NN,Non noto,,,,,,,41.82135793458856,12.30077295453073
607094,1/11/2020,30/12/2021,800.0,0.0,1.0,100.0,AU,Arredo urbano,111.0,TP,Testapalo,,,,,,,41.95260414194646,12.355808970513873
1025623,1/1/2023,13/2/2026,800.0,0.0,1.0,67.0,AS,Armatura stradale,753.0,TP,Testapalo,,,,,,,41.8325008727401,12.619009646508843
837554,1/1/2022,31/3/2025,900.0,230.0,1.0,49.0,AS,Armatura stradale,2417.0,SB,Sbraccio su palo,,,,,,,41.82866041003144,12.546899270474338
457975,1/1/2020,13/2/2026,300.0,10.0,1.0,15.0,PL,Plafoniera,612.0,MU,A muro o parete,,,,,,,41.881674912826824,12.571764071783157
1015878,1/5/2023,13/2/2026,,,1.0,70.0,AS,Armatura stradale,189.0,TP,Testapalo,,,,,,,41.95728737016904,12.544550507890248
1268061,1/1/2026,13/2/2026,300.0,,1.0,10.0,AU,Arredo urbano,2292.0,TP,Testapalo,,,,,,,41.71861402644015,12.451334947131608
22579,1/1/2018,31/12/2018,0.0,0.0,1.0,150.0,AS,Armatura stradale,331.0,NN,Non noto,,,,,,,41.93769668333653,12.430253286550428
386399,10/7/2019,31/12/2022,350.0,0.0,1.0,70.0,SF,Sfera,11.0,TP,Testapalo,,,,,,,41.788147608902825,12.324411750976779
1255635,1/1/2026,13/2/2026,900.0,20.0,1.0,57.0,AS,Armatura stradale,1379.0,PI,Pipetta,,,,,,,41.746634567927245,12.288728055297117
635906,1/11/2020,13/2/2026,1200.0,0.0,1.0,150.0,AS,Armatura stradale,352.0,SB,Sbraccio su palo,,,,,,,41.725425575733816,12.350833220751147
566818,1/1/2020,31/5/2022,820.0,0.0,1.0,100.0,AS,Armatura stradale,37.0,TP,Testapalo,,,,,,,41.870999761206605,12.651312814155219
508769,1/1/2020,31/12/2022,600.0,0.0,1.0,100.0,AS,Armatura stradale,1278.0,TP,Testapalo,,,,,,,41.90692271750044,12.51424894062135
206821,1/8/2016,31/12/2019,0.0,0.0,1.0,100.0,NN,Non noto,189.0,SB,Sbraccio su palo,,,,,,,41.92116858801335,12.460248036120229
647829,1/11/2020,13/2/2026,0.0,0.0,1.0,52.0,AS,Armatura stradale,550.0,SB,Sbraccio su palo,,,,,,,41.8651718708572,12.491451569304207
434972,1/10/2019,31/10/2020,800.0,0.0,1.0,150.0,AS,Armatura stradale,66.0,NN,Non noto,,,,,,,41.77371170471516,12.548120132133002
677340,1/1/2021,28/2/2022,0.0,0.0,1.0,26.0,PL,Plafoniera,189.0,AT,A terra,,,,,,,41.88869988531144,12.53681049439975
40439,1/1/2018,31/12/2020,500.0,0.0,1.0,150.0,AU,Arredo urbano,389.0,TP,Testapalo,,,,,,,41.7227186847325,12.354518013446066
1193946,1/4/2025,13/2/2026,,,1.0,150.0,AS,Armatura stradale,1278.0,TP,Testapalo,,,,,,,41.90611325511474,12.536886162279012
322248,2/12/2016,13/2/2026,0.0,0.0,1.0,110.0,NN,Non noto,261.0,NN,Non noto,,,,,,,42.08753067475788,12.34371536069633
786025,1/1/2022,13/2/2026,500.0,100.0,1.0,22.0,LA,Lanterna artistica ,1802.0,SB,Sbraccio su palo,,,,,,,41.86897363311564,12.452399777690328
134944,1/1/2018,31/10/2020,0.0,0.0,1.0,40.0,AU,Arredo urbano,775.0,SB,Sbraccio su palo,,,,,,,42.025418846516885,12.36169852123119
37175,1/1/2018,31/12/2020,800.0,0.0,4.0,56.0,AS,Armatura stradale,189.0,TP,Testapalo,,,,,,,41.96812952426488,12.506278391791184
1166304,1/1/2025,13/2/2026,0.0,0.0,1.0,41.5,AS,Armatura stradale,551.0,NN,Non noto,,,,,,,41.946579625252554,12.445516905324832
134897,1/1/2018,31/10/2020,0.0,0.0,1.0,70.0,PL,Plafoniera,189.0,MU,A muro o parete,,,,,,,41.79437791842077,12.360980127810462
1097840,1/5/2024,13/2/2026,850.0,0.0,1.0,51.5,AS,Armatura stradale,1317.0,TP,Testapalo,,,,,,,41.978672026322066,12.512248358221779
30838,1/1/2018,13/2/2026,800.0,0.0,1.0,150.0,AS,Armatura stradale,241.0,SB,Sbraccio su palo,,,,,,,41.88392037881561,12.658844889919566
1242120,1/1/2025,31/12/2025,800.0,,1.0,40.0,AS,Armatura stradale,1867.0,TP,Testapalo,,,,,,,41.8477741084951,12.728052330164276
861891,6/10/2022,13/2/2026,800.0,0.0,1.0,47.0,AS,Armatura stradale,1718.0,TP,Testapalo,,,,,,,41.81569801464831,12.621538298556596
1214427,1/1/2025,13/2/2026,550.0,100.0,1.0,100.0,LA,Lanterna artistica ,2065.0,NN,Non noto,,,,,,,41.72740128203983,12.511734480834217
791904,1/1/2022,31/12/2025,800.0,0.0,1.0,70.0,AS,Armatura stradale,66.0,TP,Testapalo,,,,,,,41.79421392261134,12.46023785398767
156335,18/9/2018,31/12/2024,520.0,0.0,1.0,70.0,AS,Armatura stradale,35.0,TP,Testapalo,,,,,,,41.969243789250086,12.415138370185709
61691,1/1/2018,31/12/2021,0.0,0.0,1.0,100.0,AS,Armatura stradale,138.0,NN,Non noto,,,,,,,41.79519706189806,12.499703141670116
107775,1/1/2018,31/10/2020,500.0,0.0,1.0,100.0,AS,Armatura stradale,459.0,TP,Testapalo,,,,,,,41.771513325011746,12.297974328439738
691716,1/1/2022,13/2/2026,800.0,30.0,1.0,85.0,AU,Arredo urbano,189.0,SB,Sbraccio su palo,,,,,,,41.941375922457546,12.320494849008547
894641,1/5/2022,13/2/2026,900.0,0.0,1.0,150.0,AS,Armatura stradale,189.0,NN,Non noto,,,,,,,41.9470591279632,12.53724616501222
184142,12/2/2019,13/2/2026,800.0,150.0,1.0,38.0,AS,Armatura stradale,1311.0,SB,Sbraccio su palo,,,,,,,41.776547528288326,12.437186310683973
298379,10/11/2016,31/12/2019,800.0,0.0,1.0,150.0,AS,Armatura stradale,1278.0,NN,Non noto,,,,,,,41.884802701119106,12.61705367810556
892018,1/6/2022,13/2/2026,500.0,0.0,1.0,50.0,SF,Sfera,189.0,NN,Non noto,,,,,,,41.96533307644242,12.320429056391411
167269,18/9/2018,31/12/2024,920.0,40.0,1.0,100.0,AS,Armatura stradale,53.0,SB,Sbraccio su palo,,,,,,,41.93776258858002,12.46119879617972
339216,28/2/2017,31/12/2019,0.0,0.0,1.0,100.0,AS,Armatura stradale,1148.0,TP,Testapalo,,,,,,,41.896254976679636,12.572312497815922
89455,1/1/2018,31/12/2021,800.0,150.0,1.0,125.0,AS,Armatura stradale,241.0,SB,Sbraccio su palo,,,,,,,41.77770331124688,12.341563469641041
841722,1/1/2022,31/3/2025,1000.0,200.0,1.0,110.0,AS,Armatura stradale,2429.0,SB,Sbraccio su palo,,,,,,,41.874306377089844,12.363449007441215
471359,1/1/2020,13/2/2026,800.0,0.0,1.0,150.0,AS,Armatura stradale,1374.0,TP,Testapalo,,,,,,,41.91574454412279,12.663789929803702
285826,10/11/2016,31/12/2019,0.0,0.0,1.0,0.0,NN,Non noto,189.0,NN,Non noto,,,,,,,41.86107879577507,12.534935866054514
1082714,1/1/2019,13/2/2026,700.0,,1.0,34.0,AS,Armatura stradale,772.0,TP,Testapalo,,,,,,,42.022696268645895,12.316581264686562
1191541,1/4/2025,13/2/2026,900.0,200.0,1.0,49.0,AS,Armatura stradale,2417.0,SB,Sbraccio su palo,,,,,,,41.76443673038621,12.316705458489718
62714,1/1/2018,31/12/2021,0.0,0.0,1.0,250.0,AS,Armatura stradale,8.0,SB,Sbraccio su palo,,,,,,,41.91834225455262,12.656408021988824
539739,1/1/2020,30/11/2022,450.0,0.0,1.0,150.0,AU,Arredo urbano,189.0,TP,Testapalo,,,,,,,41.90133178977946,12.259508446179089
666571,1/1/2021,3/4/2022,600.0,0.0,1.0,45.0,AS,Armatura stradale,40.0,TP,Testapalo,,,,,,,41.71251442412213,12.454583100775496
50703,1/1/2018,31/12/2020,750.0,0.0,1.0,100.0,AS,Armatura stradale,53.0,TP,Testapalo,,,,,,,41.83240581486319,12.55963140516909
134914,1/1/2018,31/10/2020,0.0,0.0,1.0,70.0,PL,Plafoniera,189.0,MU,A muro o parete,,,,,,,41.93808475125565,12.354537099532164
142936,10/7/2018,31/12/2024,400.0,80.0,1.0,40.0,NN,Non noto,2065.0,SB,Sbraccio su palo,,,,,,,41.86809044490701,12.44365900730531
1070517,1/1/2024,31/12/2024,500.0,50.0,1.0,16.5,AU,Arredo urbano,1805.0,SB,Sbraccio su palo,,,,,,,41.90272146087549,12.682168496239697
671502,1/1/2021,13/2/2026,920.0,0.0,1.0,45.0,AS,Armatura stradale,2844.0,TP,Testapalo,,,,,,,42.02766810297417,12.375457743334085
698934,1/1/2022,31/12/2023,,20.0,1.0,80.0,AS,Armatura stradale,189.0,SB,Sbraccio su palo,,,,,,,41.88696175967377,12.668644801565335
697632,1/1/2022,13/2/2026,800.0,0.0,1.0,100.0,AS,Armatura stradale,189.0,TP,Testapalo,,,,,,,41.95709037415593,12.348018198286848
1189221,1/8/2025,13/2/2026,800.0,,1.0,70.0,AS,Armatura stradale,433.0,TP,Testapalo,,,,,,,41.85371219918537,12.655002121084522
1101191,1/1/2024,13/2/2026,700.0,0.0,1.0,52.3,AS,Armatura stradale,750.0,TP,Testapalo,,,,,,,41.73107917746794,12.277338222336017
585527,1/1/2018,13/2/2026,0.0,0.0,1.0,73.0,AS,Armatura stradale,104.0,TP,Testapalo,,,,,,,41.92050464608928,12.553455049694232
968806,1/1/2023,13/2/2026,500.0,0.0,1.0,22.0,LA,Lanterna artistica ,3365.0,TP,Testapalo,,,,,,,41.885779873012375,12.609455232186328
833290,1/1/2022,31/3/2025,800.0,200.0,1.0,49.0,AS,Armatura stradale,2417.0,SB,Sbraccio su palo,,,,,,,42.007961930284225,12.51783468113477
476779,1/1/2020,9/11/2025,500.0,50.0,1.0,50.0,AS,Armatura stradale,550.0,SB,Sbraccio su palo,,,,,,,41.91151456419104,12.342192537388481
346230,28/2/2017,30/9/2022,0.0,0.0,1.0,100.0,LA,Lanterna artistica ,652.0,NN,Non noto,,,,,,,41.90960709083581,12.40141732633688
1056807,1/1/2024,13/2/2026,500.0,50.0,1.0,35.0,LA,Lanterna artistica ,1748.0,SB,Sbraccio su palo,,,,,,,41.86074713785924,12.476443371755504
1003275,1/8/2023,13/2/2026,1200.0,,1.0,400.0,PR,Proiettore,189.0,TP,Testapalo,,,,,,,41.919477283721065,12.458608503839283
1160421,1/1/2025,13/2/2026,0.0,0.0,1.0,41.5,AS,Armatura stradale,550.0,NN,Non noto,,,,,,,41.87786883601477,12.674871738655908
1045593,1/1/2019,13/2/2026,930.0,270.0,1.0,52.0,AS,Armatura stradale,1941.0,SB,Sbraccio su palo,,,,,,,41.89355867091664,12.582815808436663
872728,1/12/2022,13/2/2026,800.0,150.0,1.0,26.0,AS,Armatura stradale,1278.0,SB,Sbraccio su palo,,,,,,,41.849556954072916,12.603688573775704
1051058,1/1/2019,13/2/2026,0.0,200.0,1.0,37.0,AS,Armatura stradale,1941.0,SB,Sbraccio su palo,,,,,,,41.76366497724636,12.43763398344355
538763,1/1/2020,31/12/2024,400.0,0.0,1.0,70.0,SF,Sfera,189.0,TP,Testapalo,,,,,,,41.78039664741699,12.347066459500734
672866,1/1/2021,13/2/2026,0.0,0.0,1.0,100.0,AS,Armatura stradale,7.0,SB,Sbraccio su palo,,,,,,,41.95923082912804,12.409216745714035
829420,1/1/2022,31/3/2025,,20.0,1.0,100.0,AS,Armatura stradale,1180.0,SB,Sbraccio su palo,,,,,,,41.93577861746962,12.612534468921526
781450,31/12/2021,31/12/2021,800.0,0.0,1.0,70.0,AS,Armatura stradale,104.0,TP,Testapalo,,,,,,,41.860806907584646,12.316157477762967
169908,18/9/2018,13/2/2026,1020.0,0.0,1.0,250.0,AS,Armatura stradale,198.0,TP,Testapalo,,,,,,,41.955487020885585,12.397564724488193
991977,1/7/2023,13/2/2026,1000.0,,1.0,250.0,AS,Armatura stradale,189.0,TP,Testapalo,,,,,,,41.85665362554079,12.684435046496933
807069,1/1/2022,31/12/2025,700.0,0.0,1.0,125.0,AS,Armatura stradale,611.0,SB,Sbraccio su palo,,,,,,,42.037275773982095,12.330902141421195
1203455,1/4/2025,13/2/2026,900.0,200.0,1.0,61.0,AS,Armatura stradale,2443.0,SB,Sbraccio su palo,,,,,,,41.823194101637874,12.617037870343474
682965,1/1/2021,12/10/2021,900.0,0.0,1.0,100.0,AS,Armatura stradale,613.0,TP,Testapalo,,,,,,,41.905348164952045,12.470988408333195
184539,12/2/2019,13/2/2026,900.0,30.0,1.0,99.0,PR,Proiettore,1311.0,SB,Sbraccio su palo,,,,,,,41.86622486723573,12.472248057922778
549335,15/10/2019,13/2/2026,800.0,0.0,1.0,70.0,AS,Armatura stradale,1717.0,TP,Testapalo,,,,,,,41.94353679600882,12.535538600338455
894482,1/5/2022,13/2/2026,450.0,30.0,1.0,41.0,AS,Armatura stradale,189.0,NN,Non noto,,,,,,,42.00360782130259,12.49924847690182
853669,1/1/2022,13/2/2026,700.0,0.0,1.0,29.0,AS,Armatura stradale,772.0,TP,Testapalo,,,,,,,41.9195667940968,12.452611682681166
935956,1/1/2023,8/11/2024,0.0,,1.0,58.0,AS,Armatura stradale,358.0,SB,Sbraccio su palo,,,,,,,41.92698209189659,12.743729947744601
622164,9/12/2020,13/2/2026,700.0,100.0,1.0,24.0,AS,Armatura stradale,189.0,TP,Testapalo,,,,,,,41.99160977380522,12.308418685605302
1251877,1/1/2025,13/2/2026,900.0,30.0,1.0,104.0,AU,Arredo urbano,2286.0,SB,Sbraccio su palo,,,,,,,41.83572879782361,12.351432068996557
957970,31/5/2023,31/5/2025,450.0,,1.0,40.0,PR,Proiettore,189.0,MU,A muro o parete,,,,,,,41.90094044978586,12.685657000922804
577772,20/5/2020,13/2/2026,0.0,0.0,1.0,70.0,AS,Armatura stradale,23.0,TP,Testapalo,,,,,,,42.047488526534394,12.359978064753614
59922,1/1/2018,31/12/2021,0.0,0.0,1.0,150.0,AS,Armatura stradale,8.0,NN,Non noto,,,,,,,41.7165935488947,12.595480305141335
407665,4/11/2019,13/2/2026,700.0,0.0,1.0,23.0,AU,Arredo urbano,225.0,NN,Non noto,,,,,,,41.84254714828896,12.434203382460353
885795,1/6/2022,31/12/2023,800.0,0.0,1.0,100.0,AS,Armatura stradale,189.0,NN,Non noto,,,,,,,41.78790632052943,12.426435421849549
1235947,1/1/2023,13/2/2026,500.0,100.0,1.0,27.0,LA,Lanterna artistica ,4472.0,ME,Mensola,,,,,,,41.73874567605744,12.366763711099933
764606,31/12/2021,31/12/2021,600.0,0.0,1.0,100.0,LA,Lanterna artistica ,1550.0,SB,Sbraccio su palo,,,,,,,41.94470194805523,12.591797270573037
1211287,1/4/2025,13/2/2026,900.0,80.0,1.0,27.0,AS,Armatura stradale,3670.0,SB,Sbraccio su palo,,,,,,,41.91365014719194,12.546459817180528
1196288,1/4/2025,13/2/2026,900.0,75.0,1.0,61.0,AS,Armatura stradale,2443.0,SB,Sbraccio su palo,,,,,,,42.001587175817676,12.436180435755276
322792,2/12/2016,13/2/2026,0.0,0.0,1.0,70.0,NN,Non noto,261.0,NN,Non noto,,,,,,,41.83183070258787,12.458968970599734
949019,1/2/2022,13/2/2026,450.0,0.0,1.0,22.0,AU,Arredo urbano,1813.0,TP,Testapalo,,,,,,,41.95247019534713,12.546112746527248
707143,1/1/2022,30/4/2024,350.0,0.0,1.0,40.5,AU,Arredo urbano,776.0,TP,Testapalo,,,,,,,41.934465788188916,12.621260415346038
397873,6/8/2019,13/2/2026,1000.0,200.0,1.0,70.0,AS,Armatura stradale,550.0,SB,Sbraccio su palo,,,,,,,41.80157050783002,12.539005870791108
463173,1/1/2020,13/2/2026,800.0,0.0,1.0,50.0,AS,Armatura stradale,1051.0,TP,Testapalo,,,,,,,41.959536754003935,12.361046587504537
1116136,1/1/2025,13/2/2026,,200.0,1.0,35.0,AS,Armatura stradale,122.0,SB_DR,Sbraccio attacco dritto,,,,,,,41.84149159761785,12.449667216653728
892199,1/6/2022,13/2/2026,1200.0,0.0,1.0,250.0,AS,Armatura stradale,189.0,NN,Non noto,,,,,,,41.81660777787102,12.569662629432958
95150,1/1/2018,31/12/2021,900.0,0.0,1.0,125.0,AS,Armatura stradale,241.0,TP,Testapalo,,,,,,,41.85500977673049,12.559261047142448
51942,1/1/2018,31/8/2023,300.0,0.0,3.0,10.0,PR,Proiettore,189.0,MU,A muro o parete,,,,,,,41.76564539163944,12.382082287447723
102590,1/1/2018,31/12/2021,800.0,0.0,1.0,100.0,AS,Armatura stradale,209.0,TP,Testapalo,,,,,,,41.76291780932396,12.4696504336821
911622,1/5/2022,13/2/2026,650.0,,1.0,70.0,AU,Arredo urbano,225.0,TP,Testapalo,,,,,,,41.824832492768834,12.494981739255936
1012912,1/6/2023,31/12/2024,2400.0,,1.0,400.0,PR,Proiettore,189.0,TP,Testapalo,,,,,,,41.88690122492658,12.612863801803682
403781,6/8/2019,13/2/2026,800.0,0.0,1.0,100.0,AS,Armatura stradale,100.0,TP,Testapalo,,,,,,,41.907248254148286,12.712870889963728
1037611,1/1/2022,13/2/2026,400.0,,1.0,14.0,AU,Arredo urbano,1811.0,TP,Testapalo,,,,,,,41.888526461309354,12.376694798651158
14936,1/1/2018,13/2/2026,800.0,200.0,1.0,27.0,AS,Armatura stradale,358.0,NN,Non noto,,,,,,,41.91582852634138,12.550876468495478
159078,18/9/2018,31/12/2019,820.0,30.0,1.0,100.0,AS,Armatura stradale,53.0,SB,Sbraccio su palo,,,,,,,42.00611158269536,12.516296374932839
398258,6/8/2019,13/2/2026,550.0,0.0,1.0,150.0,SF,Sfera,612.0,TP,Testapalo,,,,,,,41.818747894611434,12.320946560763867
447186,1/1/2019,31/12/2022,0.0,0.0,1.0,125.0,NN,Non noto,1489.0,SB,Sbraccio su palo,,,,,,,41.84791177205041,12.530414479903486
7351,1/1/2018,29/11/2021,1100.0,50.0,1.0,250.0,AS,Armatura stradale,238.0,NN,Non noto,,,,,,,41.81509468002168,12.58572840197141
886810,1/6/2022,31/12/2023,800.0,200.0,1.0,90.0,AS,Armatura stradale,189.0,NN,Non noto,,,,,,,41.731534058295175,12.344508091695786
1019823,1/2/2023,13/2/2026,800.0,50.0,1.0,59.0,AS,Armatura stradale,3414.0,SB,Sbraccio su palo,,,,,,,41.91765120664207,12.678498752765048
788944,1/1/2022,31/12/2025,600.0,0.0,1.0,70.0,AS,Armatura stradale,7.0,TP,Testapalo,,,,,,,41.90209578951266,12.670621840289265
156988,18/9/2018,13/2/2026,520.0,0.0,1.0,37.0,AS,Armatura stradale,754.0,TP,Testapalo,,,,,,,41.97142871250622,12.554583827511484
991870,1/7/2023,13/2/2026,800.0,,1.0,100.0,AS,Armatura stradale,189.0,TP,Testapalo,,,,,,,41.90021768555456,12.42988102692233
