arm_altezza,arm_lmp_potenza_nominale,tmo_id,giorni_guasto
0,250,261,2517.0
0,250,261,1108.0
0,250,261,2565.0
0,250,261,2517.0
0,150,261,405.0
0,70,261,1844.0
0,70,261,1377.0
0,70,261,1841.0
0,250,261,1442.0
0,250,261,1466.0
0,250,261,1711.0
0,250,261,2565.0
0,250,261,2510.0
0,250,261,2505.0
0,250,261,2505.0
0,70,261,1158.0
0,70,261,2541.0
0,70,261,1487.0
0,70,261,2357.0
0,150,261,2179.0
0,150,261,2103.0
0,150,261,2427.0
0,70,261,1198.0
0,70,261,2232.0
0,70,261,768.0
0,70,261,1911.0
0,70,261,1917.0
0,70,261,2069.0
0,70,261,1173.0
0,70,261,2541.0
0,70,261,1663.0
0,70,122,1479.0
0,70,122,1500.0
0,70,122,1158.0
0,70,261,1882.0
0,70,122,818.0
0,70,122,2090.0
0,70,122,2332.0
0,70,122,2720.0
0,70,261,2541.0
0,70,261,1921.0
0,70,261,727.0
0,70,261,1126.0
0,70,261,1132.0
0,100,261,1778.0
0,100,261,699.0
0,70,122,1542.0
0,70,122,2551.0
0,70,122,1769.0
0,70,261,1727.0
0,70,122,1060.0
0,70,261,2275.0
0,70,261,1099.0
0,70,261,1133.0
0,70,261,1985.0
0,70,261,1298.0
0,70,261,2096.0
0,70,261,1133.0
0,70,122,1290.0
0,70,261,2426.0
0,70,261,96.0
0,70,122,2195.0
0,70,261,2325.0
0,70,261,1211.0
0,70,261,1041.0
0,70,261,1719.0
0,70,261,2505.0
0,70,261,1439.0
0,70,261,1441.0
0,70,261,1459.0
0,70,261,1211.0
0,70,261,1386.0
0,70,261,2371.0
0,70,261,1385.0
0,70,261,2121.0
0,70,261,1906.0
0,70,261,711.0
0,70,261,1211.0
0,70,261,1957.0
0,110,261,1868.0
0,110,261,1412.0
0,110,261,2457.0
0,110,261,1501.0
0,110,261,1327.0
0,110,261,1189.0
0,110,261,2567.0
0,110,261,1681.0
0,110,261,1610.0
0,110,261,2056.0
0,110,261,2043.0
0,110,261,2508.0
0,70,261,2227.0
0,110,261,2645.0
0,210,261,1232.0
0,110,261,1868.0
0,110,261,1877.0
0,110,261,1186.0
0,110,261,1804.0
0,110,261,2043.0
0,110,261,2208.0
0,110,261,1804.0
0,110,261,1804.0
0,70,261,720.0
0,110,261,1494.0
0,110,261,1248.0
0,110,261,1861.0
0,110,261,1337.0
0,110,261,1359.0
0,110,261,1470.0
0,110,261,1494.0
0,110,261,2079.0
0,110,261,2583.0
0,110,261,1439.0
0,70,261,1113.0
0,70,261,2202.0
0,70,261,2635.0
0,70,261,2631.0
0,110,212,2212.0
0,110,212,2517.0
0,110,212,2233.0
0,210,261,2477.0
0,210,261,2461.0
0,110,261,1567.0
0,70,261,2516.0
0,70,261,1530.0
0,110,261,1399.0
0,70,261,2684.0
0,70,261,2516.0
0,70,261,2211.0
0,70,261,2709.0
0,70,261,2673.0
0,70,261,2442.0
0,70,261,2493.0
0,70,261,2684.0
0,70,261,2474.0
0,70,261,1690.0
0,70,261,1250.0
0,70,261,1755.0
0,70,261,1627.0
0,210,261,2184.0
0,210,261,998.0
0,210,261,2541.0
0,210,261,1295.0
0,210,261,830.0
0,210,261,2414.0
0,70,261,1690.0
0,210,261,1348.0
0,210,261,2292.0
0,210,261,922.0
0,110,261,1809.0
0,110,261,2534.0
0,110,261,2309.0
0,70,261,2306.0
0,70,261,2380.0
0,110,261,2208.0
0,110,261,2201.0
0,210,261,1816.0
0,210,261,1348.0
0,210,261,1349.0
0,70,261,1888.0
0,70,261,1741.0
0,210,261,1180.0
0,70,261,1988.0
0,70,261,1988.0
0,210,261,2227.0
0,210,261,1022.0
0,210,261,2301.0
0,210,261,2301.0
0,110,261,2376.0
0,110,261,1853.0
0,70,261,1383.0
0,210,261,2227.0
0,70,261,2078.0
0,70,261,2434.0
0,70,261,2550.0
0,70,261,2330.0
0,70,261,1165.0
0,70,261,2447.0
0,70,261,2550.0
0,100,261,2542.0
0,70,261,1786.0
0,70,261,2537.0
0,70,261,2175.0
0,70,261,1133.0
0,110,261,1433.0
0,70,261,1786.0
0,70,261,1831.0
0,70,261,892.0
0,70,261,1792.0
0,70,261,1272.0
0,70,261,963.0
0,70,261,1888.0
0,100,261,1723.0
0,100,261,1728.0
0,100,261,1170.0
0,100,261,2414.0
0,100,261,1426.0
0,70,261,1090.0
0,100,261,2147.0
0,110,261,1110.0
0,70,261,2456.0
0,70,261,1134.0
0,70,261,2140.0
0,70,261,1133.0
0,70,261,1799.0
0,110,261,493.0
0,110,261,375.0
0,110,261,2736.0
0,210,261,2313.0
0,210,261,468.0
0,70,189,2139.0
0,70,261,1412.0
0,70,261,1831.0
0,100,261,2296.0
0,110,261,1480.0
0,110,261,1474.0
0,110,261,1459.0
0,110,261,1584.0
0,100,261,2595.0
0,70,261,28.0
0,70,261,2456.0
0,100,261,2139.0
0,100,261,1830.0
0,100,261,1825.0
0,100,261,1538.0
0,100,261,1526.0
0,100,261,1522.0
0,100,261,1035.0
0,70,261,2029.0
0,70,261,1908.0
0,70,261,2121.0
0,70,261,2542.0
0,70,261,2552.0
0,70,261,2566.0
0,70,261,1441.0
0,70,261,2208.0
0,70,261,2413.0
0,70,261,2323.0
0,70,261,1824.0
0,70,261,2102.0
0,70,261,2118.0
0,70,261,1608.0
0,70,261,2736.0
0,70,261,1854.0
0,70,261,1499.0
0,70,261,2764.0
0,70,261,2113.0
0,70,261,1172.0
0,70,261,1174.0
0,70,261,1840.0
0,70,261,1499.0
0,70,261,1461.0
0,70,261,1713.0
0,70,261,1922.0
0,70,261,1281.0
0,70,261,1636.0
0,100,261,2174.0
0,100,261,1134.0
0,110,261,1980.0
0,100,261,466.0
0,100,261,2565.0
0,100,261,1291.0
0,70,261,1291.0
0,70,261,2565.0
0,100,261,46.0
0,100,261,1383.0
0,100,261,1383.0
0,100,261,1383.0
0,100,261,1383.0
0,110,261,1340.0
0,70,261,1636.0
0,70,261,1608.0
0,70,261,2122.0
0,110,261,73.0
0,110,261,1529.0
0,110,261,1340.0
0,110,261,1340.0
0,110,212,2574.0
0,110,212,2574.0
0,110,261,719.0
0,110,261,1110.0
0,110,261,1805.0
0,70,261,1341.0
0,100,261,2052.0
0,100,261,1966.0
0,100,261,1805.0
0,70,261,2680.0
0,70,261,1750.0
0,70,261,2413.0
0,100,261,2175.0
0,100,261,2096.0
0,70,261,1826.0
0,70,261,2194.0
0,70,261,2253.0
0,70,261,1470.0
0,70,261,1470.0
0,70,261,2427.0
0,70,261,1090.0
0,100,261,1946.0
0,70,261,2194.0
0,70,261,761.0
0,70,261,2298.0
0,70,261,1959.0
0,70,261,1470.0
0,70,261,1526.0
0,70,261,3.0
0,70,261,2003.0
0,70,261,910.0
0,70,261,1361.0
0,70,261,1357.0
0,70,261,1795.0
0,70,261,1350.0
0,70,261,1764.0
0,70,261,1409.0
0,70,261,2042.0
0,70,261,594.0
0,70,261,936.0
0,100,261,1627.0
0,100,261,1749.0
0,100,261,1397.0
0,70,261,2587.0
0,70,261,2455.0
0,70,261,748.0
0,70,261,2154.0
0,70,261,2161.0
0,70,261,2156.0
0,70,261,2363.0
0,70,261,1409.0
0,70,261,2002.0
0,70,261,1930.0
0,70,261,1060.0
0,70,261,594.0
0,70,261,1713.0
0,70,261,2120.0
0,70,261,2565.0
0,70,261,1424.0
0,70,261,1407.0
0,70,261,2757.0
0,70,261,2166.0
0,70,261,794.0
0,70,261,2128.0
0,70,261,636.0
0,70,261,643.0
0,70,261,1510.0
0,70,261,2190.0
0,70,261,2390.0
0,70,261,2180.0
0,70,261,1852.0
0,70,261,2117.0
0,70,261,2031.0
0,70,261,1873.0
0,70,261,1664.0
0,70,261,2691.0
0,70,261,2569.0
0,70,261,1664.0
0,70,261,2395.0
0,70,261,691.0
0,70,261,691.0
0,70,261,2117.0
0,70,261,1523.0
0,70,261,1097.0
0,70,261,1873.0
0,70,261,2477.0
0,70,261,2258.0
0,70,261,1873.0
0,70,261,2253.0
0,70,261,2498.0
0,70,261,2488.0
0,70,261,1244.0
0,70,261,1244.0
0,70,261,966.0
0,70,261,1518.0
0,70,261,1571.0
0,70,261,1803.0
0,70,261,530.0
0,70,261,1518.0
0,70,261,2713.0
0,70,261,1144.0
0,70,261,1146.0
0,70,261,1146.0
0,70,261,1146.0
0,70,261,1518.0
0,70,261,1406.0
0,70,261,2174.0
0,70,261,1532.0
0,70,261,1140.0
0,70,189,1080.0
0,70,189,1409.0
0,70,261,1080.0
0,70,261,1816.0
0,70,189,1080.0
0,70,261,2188.0
0,70,261,2586.0
0,70,261,1364.0
0,70,261,1032.0
0,70,189,1448.0
0,70,261,1140.0
0,70,261,1146.0
0,70,189,1146.0
0,70,261,2592.0
0,70,261,2089.0
0,70,261,2089.0
0,70,189,1448.0
0,70,261,1754.0
0,70,189,1764.0
0,70,189,1930.0
0,70,189,2002.0
0,100,261,1146.0
0,70,189,2002.0
0,70,189,1749.0
0,70,189,1930.0
0,70,189,1749.0
0,70,261,675.0
0,70,261,2728.0
0,70,261,1389.0
0,70,261,1538.0
0,70,261,2756.0
0,70,261,2706.0
0,70,261,741.0
0,70,261,949.0
0,70,261,837.0
0,70,261,2706.0
0,70,261,741.0
0,70,261,837.0
0,70,261,2706.0
0,70,261,1431.0
0,70,261,1431.0
0,70,261,2460.0
0,70,261,1442.0
0,70,261,2460.0
0,70,261,2326.0
0,70,261,773.0
0,70,261,1849.0
0,70,261,1703.0
0,70,261,1550.0
0,70,261,446.0
0,70,261,2081.0
0,70,261,2569.0
0,70,261,2728.0
0,70,261,1417.0
0,70,261,2665.0
0,70,261,1755.0
0,70,261,1768.0
0,70,261,2657.0
0,70,261,1418.0
0,70,261,1282.0
0,70,261,2541.0
0,70,261,1250.0
0,70,261,2201.0
0,70,261,2175.0
0,70,261,2141.0
0,70,261,2187.0
0,70,261,2526.0
0,70,261,2728.0
0,70,261,2719.0
0,70,261,486.0
0,70,261,1433.0
0,70,261,2607.0
0,70,261,2756.0
0,70,261,2145.0
0,70,261,1135.0
0,70,261,1188.0
0,70,261,2124.0
0,70,261,1182.0
0,70,261,1078.0
0,70,261,2460.0
0,70,261,2388.0
0,100,426,1388.0
0,100,287,493.0
0,150,144,2512.0
0,20,189,1447.0
0,150,144,397.0
0,70,189,2148.0
0,70,189,2148.0
0,100,426,1720.0
0,110,261,1967.0
0,110,261,1588.0
0,110,261,1524.0
0,110,261,1733.0
0,110,261,1540.0
0,110,261,937.0
0,70,261,2167.0
0,70,261,826.0
0,210,261,2575.0
0,70,261,2136.0
0,70,261,1127.0
0,70,261,1487.0
0,70,261,1505.0
0,70,261,2129.0
0,70,261,2104.0
0,70,261,894.0
0,70,261,27.0
0,70,261,1800.0
0,70,261,1800.0
0,70,261,2180.0
0,210,261,691.0
0,210,261,2259.0
0,210,261,815.0
0,210,261,2569.0
0,210,261,1539.0
0,70,261,1462.0
0,70,261,2719.0
0,70,261,2588.0
0,70,261,1854.0
0,70,261,1844.0
0,70,261,2322.0
0,70,261,2369.0
0,100,426,995.0
0,150,144,2547.0
0,210,261,2163.0
0,100,426,2365.0
0,110,261,28.0
0,150,261,1720.0
0,116,189,580.0
0,100,426,1766.0
0,100,426,1719.0
0,100,426,68.0
0,70,189,1074.0
0,70,189,2260.0
0,110,261,2153.0
0,110,261,1572.0
0,110,261,2167.0
0,110,261,1501.0
0,110,261,2156.0
0,150,261,2369.0
0,150,144,2177.0
0,150,144,1720.0
0,110,261,2149.0
0,70,261,40.0
0,70,261,2612.0
0,70,261,2612.0
0,150,144,2678.0
0,70,261,2165.0
0,70,261,2143.0
0,210,261,2348.0
0,210,261,2574.0
0,210,261,2343.0
0,210,261,2668.0
0,210,261,2658.0
0,210,261,1217.0
0,210,261,2178.0
0,210,261,2176.0
0,210,261,2327.0
0,110,261,1706.0
0,110,261,1967.0
0,70,261,1944.0
0,70,261,90.0
0,110,261,2612.0
0,150,261,1144.0
0,150,261,1144.0
0,150,261,1414.0
0,150,261,1622.0
0,150,261,2419.0
0,110,261,1642.0
0,110,261,692.0
0,110,261,2379.0
0,110,261,1383.0
0,110,261,2762.0
0,110,261,2751.0
0,125,261,1501.0
0,110,261,1917.0
0,110,261,1390.0
0,110,261,1419.0
0,150,261,1917.0
0,150,261,1414.0
0,150,261,1475.0
0,210,261,629.0
0,150,261,1783.0
0,150,261,2512.0
0,150,261,2007.0
0,150,261,2538.0
0,70,261,705.0
0,110,261,2514.0
0,110,261,1917.0
0,150,261,2380.0
0,150,261,1445.0
0,150,261,1937.0
0,110,261,1501.0
0,110,261,1421.0
0,150,261,1683.0
0,150,261,1414.0
0,150,261,1445.0
0,110,261,2223.0
0,110,261,2202.0
0,110,261,657.0
0,210,261,2514.0
0,210,261,846.0
0,210,261,1519.0
0,210,261,728.0
0,210,261,2327.0
0,210,261,2327.0
0,210,261,2553.0
0,210,261,2672.0
0,210,261,2476.0
0,210,261,2663.0
0,110,261,2672.0
0,110,261,2476.0
0,110,261,2624.0
0,210,261,461.0
0,210,906,1842.0
0,210,261,53.0
0,210,261,410.0
0,110,212,1141.0
0,110,212,1443.0
0,110,212,1018.0
0,110,212,707.0
0,110,212,1416.0
0,110,212,1210.0
0,210,261,2499.0
0,210,261,2384.0
0,70,261,1785.0
0,70,261,2515.0
0,70,261,1886.0
0,70,261,971.0
0,70,261,2314.0
0,250,261,1063.0
0,250,261,2736.0
0,210,906,508.0
0,210,906,1894.0
0,210,261,369.0
0,210,261,1384.0
0,210,261,1476.0
0,70,261,1068.0
0,210,261,133.0
0,210,261,1350.0
0,210,261,2469.0
0,210,261,1692.0
0,70,3,1174.0
0,110,261,1460.0
0,110,261,279.0
0,110,261,1457.0
0,70,261,1326.0
0,70,261,1659.0
0,110,261,2298.0
0,110,261,769.0
0,210,261,2240.0
0,210,261,427.0
0,210,261,2265.0
0,210,261,1856.0
0,210,261,1134.0
0,210,261,2643.0
0,210,261,762.0
0,210,261,27.0
0,210,261,2013.0
0,210,261,1141.0
0,210,261,143.0
0,210,261,1141.0
0,150,261,1923.0
0,70,3,1456.0
0,70,3,1437.0
0,150,3,1174.0
0,150,3,756.0
0,250,261,1131.0
0,250,261,1137.0
0,250,261,1252.0
0,250,261,343.0
0,70,3,1092.0
0,70,3,1174.0
0,250,261,2618.0
0,250,261,2565.0
0,150,3,2118.0
0,250,261,1787.0
0,250,261,1739.0
0,150,261,818.0
0,70,261,2678.0
0,100,261,1635.0
0,100,261,255.0
0,100,261,1236.0
0,100,261,2125.0
0,150,261,1103.0
0,100,261,2534.0
0,110,261,2336.0
0,110,261,1775.0
0,110,261,1364.0
0,110,261,2618.0
0,110,261,1880.0
0,100,261,2491.0
0,110,261,1538.0
0,110,261,2618.0
0,110,261,2286.0
0,110,261,2618.0
0,70,261,1132.0
0,100,261,2496.0
0,110,261,2593.0
0,110,261,1862.0
0,110,261,1617.0
0,110,261,1561.0
0,100,261,2209.0
0,100,261,2224.0
0,100,261,1040.0
0,100,261,2503.0
0,70,261,1456.0
0,70,261,1455.0
0,110,261,1529.0
0,150,437,1789.0
0,150,437,2248.0
0,150,437,2482.0
0,210,261,2513.0
0,150,437,495.0
0,210,261,1762.0
0,210,261,1770.0
0,210,261,2597.0
0,150,437,1429.0
0,150,437,1457.0
0,150,437,1286.0
0,150,437,2517.0
0,150,437,2095.0
0,150,437,2525.0
0,150,437,1874.0
0,150,437,2689.0
0,150,437,880.0
0,150,437,1468.0
0,150,437,133.0
0,150,437,1560.0
0,150,437,2496.0
0,150,437,2496.0
0,210,261,2505.0
0,150,437,1866.0
0,210,261,2649.0
0,210,261,2246.0
0,210,261,2517.0
0,210,261,1825.0
0,210,261,2644.0
0,210,261,1774.0
0,150,437,2706.0
0,150,437,1560.0
0,70,347,1575.0
0,210,261,2597.0
0,210,261,2617.0
0,150,261,1175.0
0,110,261,2525.0
0,110,261,2540.0
0,110,261,1412.0
0,110,261,2525.0
0,110,261,2525.0
0,110,261,1530.0
0,210,261,1536.0
0,210,261,1413.0
0,210,261,2693.0
0,210,261,1155.0
0,210,261,1272.0
0,150,261,517.0
0,150,261,1379.0
0,100,287,826.0
0,100,287,826.0
0,100,287,1106.0
0,100,287,1106.0
0,70,933,1106.0
0,210,261,1135.0
0,100,287,826.0
0,100,287,826.0
0,100,287,2764.0
0,100,287,2764.0
0,150,144,1991.0
0,210,261,1413.0
0,210,261,1689.0
0,100,287,2364.0
0,100,287,2364.0
0,210,261,2049.0
0,100,287,1628.0
0,100,287,1628.0
0,150,144,1559.0
0,210,261,2180.0
0,210,212,1830.0
0,210,212,143.0
0,210,261,724.0
0,210,261,2173.0
0,210,261,724.0
0,210,261,1417.0
0,110,261,1172.0
0,110,261,1167.0
0,210,261,1568.0
0,210,261,1413.0
0,210,261,1750.0
0,210,261,1347.0
0,210,261,1955.0
0,210,261,1350.0
0,210,261,1704.0
0,210,261,2348.0
0,210,261,1413.0
0,210,261,126.0
0,110,261,1630.0
0,210,261,1413.0
0,210,261,1411.0
0,210,261,216.0
0,210,261,2545.0
0,210,261,1767.0
0,210,261,1767.0
0,210,261,2545.0
0,210,261,2049.0
0,210,261,2656.0
0,210,261,1025.0
0,210,261,2049.0
0,210,261,2499.0
0,210,261,2639.0
0,210,261,2490.0
0,110,261,1799.0
0,110,261,1413.0
0,110,261,1161.0
0,41,124,2540.0
0,250,261,1183.0
0,250,261,1183.0
0,250,261,1183.0
0,150,261,701.0
0,100,122,2184.0
0,100,225,115.0
0,100,225,1181.0
0,100,225,595.0
0,70,225,1181.0
0,100,225,1181.0
0,70,225,1181.0
0,100,225,1181.0
0,100,225,2571.0
0,100,225,2159.0
0,100,261,2184.0
0,100,261,1428.0
0,100,261,1424.0
0,100,261,1651.0
0,100,261,2708.0
0,70,261,2742.0
0,70,261,1666.0
0,70,261,1666.0
0,100,225,2478.0
0,100,225,2652.0
0,100,225,1550.0
0,100,225,1918.0
0,100,261,2052.0
0,100,261,2052.0
0,100,261,1012.0
0,100,261,2671.0
0,100,261,1802.0
0,100,261,1909.0
0,100,261,2182.0
0,150,261,851.0
0,150,261,851.0
0,100,261,601.0
0,100,261,2737.0
0,100,261,1343.0
0,100,261,1425.0
0,70,261,1137.0
0,100,261,2595.0
0,100,261,2569.0
0,100,261,2572.0
0,100,261,1174.0
0,70,261,2656.0
0,70,261,2656.0
0,70,261,1411.0
0,70,261,1412.0
0,70,261,2656.0
0,70,261,2089.0
0,100,261,2089.0
0,70,261,2020.0
0,100,261,1011.0
0,100,261,552.0
0,100,261,2453.0
0,70,261,1508.0
0,100,261,1505.0
0,70,261,1365.0
0,250,261,2742.0
0,250,261,2742.0
0,250,261,2742.0
0,250,261,2742.0
0,250,261,2742.0
0,250,261,2742.0
0,250,261,2742.0
0,70,261,816.0
0,70,261,2439.0
0,70,261,1728.0
0,70,261,652.0
0,70,261,643.0
0,400,261,410.0
0,100,261,1840.0
0,70,261,1727.0
0,100,261,2292.0
0,100,261,2096.0
0,100,261,2096.0
0,100,261,1883.0
0,70,261,1727.0
0,70,261,2531.0
0,70,261,1873.0
0,100,261,2292.0
0,100,261,2292.0
0,100,261,1176.0
0,125,261,120.0
0,100,261,1144.0
0,70,261,1727.0
0,70,261,832.0
0,70,261,2245.0
0,70,261,2381.0
0,70,261,2530.0
0,70,261,1378.0
0,70,261,2685.0
0,70,261,2300.0
0,70,261,1600.0
0,100,261,1334.0
0,100,261,1334.0
0,70,261,1546.0
0,70,261,2176.0
0,70,261,1893.0
0,70,261,1893.0
0,70,261,2498.0
0,70,261,2499.0
0,70,261,1893.0
0,100,261,2362.0
0,100,261,1158.0
0,100,261,1265.0
0,100,261,1418.0
0,100,261,1656.0
0,100,261,1937.0
0,100,261,1795.0
0,110,261,2608.0
0,110,261,2267.0
0,110,261,2602.0
0,100,261,1414.0
0,100,261,2145.0
0,250,261,1172.0
0,250,261,2244.0
0,250,261,810.0
0,250,261,1775.0
0,250,261,2321.0
0,250,261,74.0
0,110,261,2688.0
0,110,261,1840.0
0,110,261,2244.0
0,110,261,563.0
0,110,261,2267.0
0,110,261,2094.0
0,110,261,2567.0
0,110,261,1767.0
0,110,261,775.0
0,150,261,2247.0
0,250,261,1326.0
0,210,261,1135.0
0,210,261,1824.0
0,210,261,1144.0
0,210,261,2600.0
0,210,261,2573.0
0,110,261,2094.0
0,70,261,1286.0
0,70,261,1292.0
0,110,261,1439.0
0,110,261,724.0
0,110,261,1439.0
0,70,261,1439.0
0,150,261,2277.0
0,110,261,1144.0
0,150,261,1175.0
0,150,261,1251.0
0,110,261,1320.0
0,110,261,1319.0
0,150,261,1797.0
0,150,261,1791.0
0,110,261,1148.0
0,110,261,1249.0
0,110,261,1249.0
0,110,261,2757.0
0,110,261,1155.0
0,210,261,1816.0
0,210,261,2141.0
0,210,261,1127.0
0,150,261,1770.0
0,150,261,2600.0
0,110,261,54.0
0,70,261,2230.0
0,70,261,1589.0
0,250,261,1921.0
0,250,261,2433.0
0,70,261,2502.0
0,70,261,2523.0
0,70,261,1419.0
0,110,261,1448.0
0,110,261,1419.0
0,110,261,1421.0
0,70,261,1137.0
0,70,261,1145.0
0,70,261,1842.0
0,70,261,1231.0
0,110,261,1407.0
0,110,261,1418.0
0,70,261,1418.0
0,70,261,112.0
0,110,261,453.0
0,110,261,1713.0
0,110,261,1916.0
0,110,261,2590.0
0,110,261,2016.0
0,110,261,1662.0
0,110,261,1149.0
0,110,261,1169.0
0,110,261,595.0
0,110,261,2428.0
0,110,261,1937.0
0,150,261,2251.0
0,210,261,1111.0
0,150,261,1476.0
0,150,261,1478.0
0,150,261,1276.0
0,150,261,1768.0
0,150,261,1279.0
0,150,261,1822.0
0,110,261,2234.0
0,110,261,2196.0
0,110,261,2253.0
0,110,261,1095.0
0,110,261,2746.0
0,110,261,1971.0
0,110,261,2651.0
0,110,261,2063.0
0,110,261,1267.0
0,110,261,293.0
0,110,261,1382.0
0,110,261,1514.0
0,110,261,251.0
0,110,261,1726.0
0,210,261,2604.0
0,210,261,2481.0
0,210,261,2488.0
0,210,261,637.0
0,150,261,1542.0
0,110,261,2498.0
0,110,261,2504.0
0,110,261,2573.0
0,110,261,2645.0
0,110,261,2498.0
0,110,261,2660.0
0,110,261,2589.0
0,110,261,2148.0
0,150,261,2597.0
0,150,261,2590.0
0,150,261,1740.0
0,110,261,1503.0
0,110,261,1154.0
0,110,261,1477.0
0,110,261,1149.0
0,110,261,1760.0
0,110,261,2481.0
0,110,261,2545.0
0,110,261,1530.0
0,110,261,1784.0
0,110,261,1280.0
0,110,261,2464.0
0,110,261,1901.0
0,110,261,2453.0
0,110,261,2433.0
0,110,261,1449.0
0,110,261,1390.0
0,110,261,1409.0
0,150,261,1791.0
0,150,261,362.0
0,110,261,2159.0
0,110,261,1449.0
0,110,261,2178.0
0,150,261,1098.0
0,110,261,1180.0
0,110,261,1428.0
0,110,261,1408.0
0,150,261,2419.0
0,210,261,1799.0
0,210,261,2420.0
0,210,261,2137.0
0,210,261,2617.0
0,210,261,1830.0
0,150,261,82.0
0,150,261,82.0
0,150,261,2599.0
0,110,261,1929.0
0,110,261,2664.0
0,110,261,2163.0
0,110,261,2628.0
0,110,261,2542.0
0,110,261,97.0
0,70,261,1517.0
0,70,261,2638.0
0,70,261,2698.0
0,70,261,2698.0
0,70,261,1034.0
0,110,261,2663.0
0,110,261,2631.0
0,150,261,2604.0
0,250,261,2642.0
0,250,261,2612.0
0,250,261,2616.0
0,250,261,1546.0
0,250,261,1529.0
0,110,261,2052.0
0,110,261,451.0
0,110,261,1530.0
0,110,261,1529.0
0,250,261,2538.0
0,250,261,1586.0
0,250,261,160.0
0,150,261,2155.0
0,70,261,1385.0
0,70,261,2432.0
0,150,261,2698.0
0,110,261,2638.0
0,250,261,1362.0
0,150,261,2252.0
0,110,261,2606.0
0,150,261,1503.0
0,150,261,1509.0
0,150,261,1489.0
0,150,261,1509.0
0,150,261,1504.0
0,150,261,2604.0
0,210,261,1390.0
0,150,261,1421.0
0,110,261,813.0
0,110,261,214.0
0,110,261,2024.0
0,110,261,2695.0
0,110,261,1069.0
0,110,261,1390.0
0,110,261,1404.0
0,70,261,1466.0
0,110,261,1178.0
0,110,261,1109.0
0,110,261,1886.0
0,110,261,1853.0
0,110,261,2681.0
0,110,261,2568.0
0,110,261,2565.0
0,110,261,1489.0
0,110,261,1340.0
0,110,261,55.0
0,110,261,1922.0
0,110,261,1423.0
0,110,261,1492.0
0,110,261,1132.0
0,110,261,1448.0
0,110,261,2547.0
0,110,261,2235.0
0,110,261,1466.0
0,110,261,2149.0
0,110,261,2714.0
0,110,261,2721.0
0,110,261,2714.0
0,110,261,1404.0
0,110,261,1109.0
0,110,261,1390.0
0,110,189,2565.0
0,110,189,1132.0
0,110,189,1109.0
0,70,261,1705.0
0,110,261,1659.0
0,110,261,2306.0
0,110,261,2327.0
0,110,261,2566.0
0,110,261,105.0
0,110,261,1907.0
0,110,261,2117.0
0,110,261,1463.0
0,110,261,2355.0
0,110,261,1141.0
0,70,261,2260.0
0,110,261,1886.0
0,110,261,2306.0
0,110,261,361.0
0,110,261,2020.0
0,110,261,2302.0
0,110,261,1544.0
0,110,261,2117.0
0,110,261,2622.0
0,110,261,2649.0
0,110,261,1655.0
0,70,261,1847.0
0,70,261,1848.0
0,110,261,2602.0
0,110,261,1490.0
0,110,261,2148.0
0,100,261,2566.0
0,100,261,416.0
0,70,261,1405.0
0,100,261,1901.0
0,100,261,2117.0
0,110,261,1109.0
0,100,261,1355.0
0,110,261,1448.0
0,110,261,2717.0
0,110,261,2685.0
0,110,261,2717.0
0,100,261,2117.0
0,100,261,2159.0
0,100,261,1462.0
0,110,261,1141.0
0,110,261,1288.0
0,110,261,1271.0
0,110,261,1425.0
0,110,261,1432.0
0,110,261,1403.0
0,110,261,1417.0
0,110,261,1137.0
0,110,261,1144.0
0,110,261,1140.0
0,110,261,1142.0
0,110,261,737.0
0,110,261,769.0
0,110,261,769.0
0,110,261,1165.0
0,110,261,1470.0
0,110,261,2019.0
0,110,261,2569.0
0,110,261,2222.0
0,110,261,2170.0
0,100,261,1879.0
0,110,261,2563.0
0,110,261,2568.0
0,110,261,2566.0
0,110,261,2610.0
0,110,261,1810.0
0,110,261,1838.0
0,110,261,1463.0
0,110,261,1351.0
0,110,261,1392.0
0,110,261,1333.0
0,110,261,1355.0
0,110,261,518.0
0,110,261,1351.0
0,100,261,236.0
0,100,261,2195.0
0,110,261,1813.0
0,100,261,2232.0
0,100,261,2246.0
0,100,261,2736.0
0,100,261,2699.0
0,100,261,2089.0
0,100,261,2081.0
0,100,261,2594.0
0,150,437,2182.0
0,100,261,2594.0
0,100,261,824.0
0,100,261,2211.0
0,100,261,2170.0
0,100,261,2118.0
0,100,261,1355.0
0,100,261,1781.0
0,100,261,2594.0
0,110,261,2636.0
0,110,261,2631.0
0,110,261,2628.0
0,110,261,1853.0
0,110,261,2117.0
0,110,261,1359.0
0,110,261,2069.0
0,110,261,2117.0
0,110,261,2210.0
0,110,261,2177.0
0,110,261,2222.0
0,110,261,1862.0
0,110,261,1874.0
0,110,261,1880.0
0,110,261,1880.0
0,110,261,2497.0
0,110,261,1874.0
0,110,261,1883.0
0,110,261,1700.0
0,110,261,2740.0
0,110,261,2071.0
0,110,261,1190.0
0,110,261,1452.0
0,110,261,788.0
0,110,261,1920.0
0,110,261,1924.0
0,110,261,1511.0
0,110,261,1139.0
0,110,261,2295.0
0,110,261,2385.0
0,110,261,1132.0
0,110,261,1133.0
0,110,261,1700.0
0,110,261,774.0
0,110,261,1215.0
0,110,261,1700.0
0,110,261,2295.0
0,110,261,863.0
0,100,261,914.0
0,100,261,1189.0
0,150,3,129.0
0,100,261,1298.0
0,70,261,2602.0
0,100,261,2202.0
0,100,261,2180.0
