arm_id,arm_altezza,arm_lmp_potenza_nominale,tmo_id,giorni_guasto,giorni_osservati_finora,pred_giorni_al_guasto,pred_giorni_residui
1268461,800.0,26.0,2297.0,0,49.0,63.307064,14.307064056396484
1192766,800.0,25.0,2402.0,0,324.0,697.3923,373.39227294921875
1176357,750.0,35.0,189.0,0,233.0,623.4443,390.44427490234375
903447,900.0,100.0,189.0,0,1510.0,1.3924389e+08,139242378.0
969711,850.0,65.0,3360.0,0,1145.0,4672.977,3527.97705078125
740423,350.0,40.5,776.0,0,1378.0,230872.27,229494.265625
1192493,0.0,20.0,2403.0,0,324.0,2391.2078,2067.207763671875
1222447,900.0,50.0,2065.0,0,263.0,909.6972,646.6972045898438
1272988,700.0,33.0,4683.0,0,49.0,49.355846,0.3558464050292969
1118482,1000.0,150.0,2.0,0,780.0,720.1838,0.0
638737,1200.0,100.0,189.0,0,1936.0,7.454113e+07,74539192.0
487558,1000.0,150.0,8.0,0,2241.0,1.3065586e+07,13063345.0
697303,400.0,70.0,189.0,0,1510.0,7.121466e+07,71213146.0
751570,1000.0,98.0,2257.0,0,1510.0,1.2664078e+06,1264897.75
1115935,0.0,90.0,122.0,0,414.0,493.9461,79.94610595703125
740514,400.0,50.0,722.0,0,1378.0,21705.543,20327.54296875
1171397,600.0,70.0,215.0,0,414.0,401.3418,0.0
851529,700.0,56.0,2208.0,0,1510.0,9.481263e+12,9481262987802.0
1146047,800.0,25.0,4096.0,0,414.0,825.5672,411.56719970703125
1221583,350.0,41.0,1745.0,0,324.0,4887.9946,4563.99462890625
469381,600.0,30.0,774.0,0,2241.0,4.018308e+10,40183076671.0
1213956,1150.0,10.0,2065.0,0,414.0,11.669154,0.0
635168,1200.0,150.0,189.0,0,1936.0,4.3390915e+08,433907216.0
951595,550.0,30.5,1813.0,0,1479.0,245284.58,243805.578125
1214215,400.0,100.0,2065.0,0,414.0,1364.9785,950.978515625
1071195,0.0,70.0,189.0,0,4981.0,4.3315195e+09,4331514507.0
480069,450.0,40.0,1622.0,0,2241.0,7.797906e+10,77979055935.0
1245414,800.0,27.7,1051.0,0,263.0,432.19308,169.19308471679688
312811,0.0,100.0,144.0,0,3366.0,3.412314e+12,3412314026714.0
1200472,900.0,61.0,2443.0,0,324.0,403.52924,79.52923583984375
1127357,0.0,70.0,8.0,0,414.0,347.86194,0.0
701503,400.0,27.0,372.0,0,1510.0,170145.6,168635.59375
1232646,800.0,35.0,2089.0,0,414.0,592.0836,178.0836181640625
163393,0.0,70.0,276.0,0,2711.0,667479.2,664768.1875
694756,400.0,70.0,189.0,0,1510.0,7.121466e+07,71213146.0
478850,800.0,40.0,1051.0,0,2241.0,4.8209644e+09,4820962111.0
706294,850.0,57.0,722.0,0,1510.0,6.6245683e+15,6624568294767130.0
917586,700.0,100.0,100.0,0,1145.0,1404.6519,259.65185546875
981246,500.0,35.0,3387.0,0,1145.0,3566.6135,2421.613525390625
1146336,500.0,30.0,4090.0,0,414.0,501.1276,87.12759399414062
1209360,700.0,30.0,2089.0,0,780.0,1430.969,650.968994140625
1105271,900.0,90.0,3954.0,0,780.0,1006.2336,226.23358154296875
997517,800.0,100.0,189.0,0,964.0,872.5987,0.0
1042052,700.0,40.0,774.0,0,778.0,47243.44,46465.44140625
336445,0.0,125.0,189.0,0,3312.0,1.3260075e+10,13260071696.0
1263884,400.0,26.0,425.0,0,49.0,61.3357,12.335700988769531
487323,800.0,30.0,550.0,0,2241.0,2.9794707e+08,297944831.0
503567,800.0,100.0,613.0,0,2241.0,1.2017915e+08,120176911.0
1137802,800.0,55.0,4085.0,0,355.0,443.2806,88.28060913085938
1141343,1000.0,100.0,2065.0,0,536.0,12013.57,11477.5703125
1146186,800.0,65.0,440.0,0,414.0,17846.85,17432.849609375
1050379,800.0,71.0,2254.0,0,2606.0,1.8647265e+09,1864723922.0
1043207,800.0,37.0,1941.0,0,2606.0,8.587061e+10,85870605778.0
550079,500.0,19.0,624.0,0,2821.0,5.8110726e+14,581107263206651.0
477858,650.0,50.0,613.0,0,2241.0,1.1182886e+08,111826623.0
1173826,800.0,82.4,3252.0,0,780.0,1015.6471,235.6470947265625
1259054,500.0,13.0,2292.0,0,49.0,40.199387,0.0
179953,400.0,150.0,573.0,0,2699.0,4.407212e+08,440718517.0
1060614,900.0,30.0,3723.0,0,780.0,829.0743,49.07427978515625
1268983,600.0,26.0,2297.0,0,49.0,67.67516,18.67516326904297
461640,800.0,40.0,1051.0,0,2241.0,4.8209644e+09,4820962111.0
628285,1200.0,100.0,531.0,0,1936.0,6.608388e+07,66081944.0
1049733,800.0,28.0,749.0,0,2606.0,3.329784e+11,332978386386.0
1050974,800.0,37.0,1941.0,0,2606.0,8.587061e+10,85870605778.0
336531,0.0,125.0,189.0,0,3312.0,1.3260075e+10,13260071696.0
456661,550.0,30.0,1619.0,0,2241.0,9.258984e+09,9258982207.0
998328,700.0,100.0,189.0,0,964.0,970.4491,6.4490966796875
1068710,250.0,14.0,2065.0,0,689.0,2133.479,1444.47900390625
1041662,0.0,50.0,189.0,0,720.0,1.6447313e+10,16447312176.0
946028,0.0,34.0,189.0,0,1145.0,1878.4482,733.4482421875
1228652,400.0,15.4,3226.0,0,414.0,1763.2174,1349.2174072265625
279620,0.0,70.0,189.0,0,3412.0,4.6737265e+09,4673723052.0
852691,800.0,56.0,772.0,0,1510.0,5.450099e+13,54500991695386.0
708243,800.0,57.0,722.0,0,1510.0,1.22985804e+17,1.2298580440540624e+17
948227,1000.0,44.0,1867.0,0,1479.0,228830.19,227351.1875
401435,800.0,250.0,640.0,0,2389.0,9.198594e+06,9196205.0
1184498,920.0,94.0,1383.0,0,414.0,2352.8518,1938.851806640625
904897,400.0,150.0,189.0,0,1510.0,1.0704833e+09,1070481818.0
1130070,900.0,70.0,2065.0,0,414.0,1364.0944,950.0943603515625
378866,900.0,100.0,613.0,0,2416.0,1.2946241e+07,12943825.0
1077967,1100.0,150.0,2065.0,0,841.0,3320.7136,2479.713623046875
1127220,0.0,70.0,8.0,0,414.0,347.86194,0.0
473933,800.0,70.0,1376.0,0,2241.0,7.595161e+07,75949367.0
1285998,1500.0,1068.0,189.0,0,294.0,308.59256,14.592559814453125
1045299,930.0,37.0,1941.0,0,2606.0,6.1886267e+10,61886264786.0
652417,0.0,70.0,189.0,0,1936.0,1.3359065e+06,1333970.5
1284631,300.0,17.0,1745.0,0,1145.0,175.77089,0.0
750191,500.0,21.0,2259.0,0,1510.0,3.4152744e+07,34151234.0
490059,600.0,35.0,611.0,0,2241.0,1.8229109e+10,18229106495.0
1119245,700.0,100.0,157.0,0,780.0,567.85846,0.0
1236735,600.0,44.8,1344.0,0,1510.0,5.4565108e+07,54563598.0
1208355,300.0,25.0,2177.0,0,780.0,1487.3906,707.390625
936698,0.0,48.0,358.0,0,1145.0,630.8961,0.0
460415,750.0,100.0,613.0,0,2241.0,1.0173204e+08,101729799.0
1123893,0.0,100.0,4016.0,0,475.0,366.875,0.0
457769,450.0,30.0,1619.0,0,2241.0,3.1806977e+11,318069765951.0
1217918,650.0,45.0,2201.0,0,414.0,630.72253,216.7225341796875
1108899,450.0,25.0,3361.0,0,780.0,969.097,189.09698486328125
1071110,0.0,150.0,189.0,0,4981.0,8.705504e+07,87050059.0
737362,550.0,26.0,1517.0,0,1390.0,603.8524,0.0
646658,650.0,21.5,722.0,0,1936.0,1.06825265e+14,106825265444976.0
1205240,800.0,48.0,1317.0,0,1145.0,19838.676,18693.67578125
1037845,1000.0,76.0,3667.0,0,1510.0,1.154357e+06,1152847.0
139047,0.0,61.0,550.0,0,2887.0,9.913552e+10,99135517881.0
891884,850.0,70.0,189.0,0,1359.0,1011.7762,0.0
637823,1200.0,150.0,262.0,0,1936.0,8.398763e+08,839874352.0
996321,500.0,100.0,189.0,0,964.0,1515.5801,551.580078125
1144068,700.0,125.0,189.0,0,535.0,560.0301,25.03009033203125
1116765,0.0,100.0,122.0,0,414.0,426.3783,12.3782958984375
743610,350.0,49.0,722.0,0,1373.0,365895.28,364522.28125
933298,0.0,30.0,1803.0,0,2241.0,8.97958e+06,8977339.0
1067606,800.0,30.5,1867.0,0,2274.0,1.222703e+09,1222700702.0
1097170,500.0,15.0,3905.0,0,628.0,8145.457,7517.45703125
783238,800.0,19.0,758.0,0,1510.0,6.0405295e+06,6039019.5
707425,2500.0,87.0,677.0,0,1510.0,1.1782255e+12,1178225474074.0
747587,800.0,44.0,550.0,0,1367.0,19921.564,18554.564453125
720054,1050.0,84.0,2108.0,0,1465.0,789389.2,787924.1875
942693,0.0,42.0,358.0,0,1145.0,2427.912,1282.912109375
630345,0.0,32.0,758.0,0,1936.0,2.8727263e+11,287272630384.0
1193133,1200.0,110.0,2429.0,0,324.0,197.18681,0.0
865937,850.0,28.0,2781.0,0,1510.0,88214.914,86704.9140625
411504,130.0,6.0,189.0,0,2299.0,2.7067074e+18,2.706707356514777e+18
1090407,800.0,30.0,3361.0,0,598.0,244.1827,0.0
919235,800.0,70.0,1278.0,0,1145.0,1710.1998,565.1998291015625
1099983,700.0,45.0,772.0,0,780.0,1367.2201,587.2200927734375
724518,700.0,27.0,2168.0,0,1510.0,4.2137895e+06,4212279.5
754395,0.0,70.0,35.0,0,1510.0,6.8267183,0.0
1196639,800.0,100.0,1180.0,0,324.0,41.911198,0.0
1127169,0.0,70.0,8.0,0,414.0,347.86194,0.0
652764,0.0,100.0,189.0,0,1936.0,1.3535965e+06,1351660.5
945370,0.0,40.0,645.0,0,1145.0,630775.25,629630.25
1199987,0.0,70.0,105.0,0,324.0,243.3176,0.0
989473,500.0,100.0,189.0,0,964.0,1515.5801,551.580078125
1121316,700.0,100.0,2065.0,0,414.0,1360.944,946.9439697265625
1171306,600.0,70.0,215.0,0,414.0,401.3418,0.0
1236734,500.0,31.0,1805.0,0,1510.0,6.5040205e+06,6502510.5
498836,900.0,150.0,640.0,0,2241.0,2.9164568e+07,29162327.0
178130,600.0,70.0,1.0,0,2699.0,4.1648028e+09,4164800117.0
1130672,800.0,70.0,2065.0,0,414.0,1523.0958,1109.0958251953125
1233064,450.0,20.0,2177.0,0,414.0,425.37448,11.374481201171875
911759,550.0,70.0,225.0,0,1390.0,1826.3132,436.313232421875
942507,0.0,52.4,3062.0,0,1145.0,31.868801,0.0
717886,900.0,250.0,241.0,0,1510.0,996309.6,994799.625
318161,0.0,110.0,1001.0,0,3366.0,1.0266008e+12,1026600792794.0
378009,800.0,100.0,613.0,0,2416.0,1.842673e+07,18424314.0
652010,0.0,250.0,468.0,0,1936.0,328436.84,326500.84375
175770,400.0,70.0,425.0,0,2699.0,3.6153044e+09,3615301749.0
563131,10.0,70.0,144.0,0,2241.0,6.586562e+09,6586559807.0
328235,0.0,100.0,261.0,0,3366.0,1.5130011e+08,151296746.0
280205,0.0,100.0,1241.0,0,3412.0,1.4799165e+09,1479913132.0
474377,900.0,57.0,550.0,0,2204.0,9.002493e+10,90024925028.0
466642,1100.0,71.0,1362.0,0,2241.0,9.011142e+08,901111935.0
1104981,800.0,90.0,3954.0,0,780.0,1098.5801,318.580078125
398513,500.0,250.0,611.0,0,2389.0,3.5650685e+08,356504459.0
981307,500.0,17.0,3387.0,0,1145.0,38894.285,37749.28515625
1136223,0.0,250.0,2065.0,0,355.0,1070.5751,715.5750732421875
1116120,0.0,90.0,122.0,0,414.0,493.9461,79.94610595703125
1029965,800.0,100.0,8.0,0,797.0,948.9727,151.97271728515625
1301371,950.0,90.0,3360.0,0,414.0,530.51666,116.51666259765625
960495,900.0,104.0,100.0,0,1145.0,7.559588,0.0
396188,500.0,70.0,603.0,0,2389.0,1.4809372e+07,14806983.0
401932,800.0,100.0,640.0,0,2389.0,1.166946e+07,11667071.0
1097145,800.0,39.5,1155.0,0,628.0,465.37442,0.0
993191,1000.0,250.0,189.0,0,964.0,915.6153,0.0
465671,300.0,35.0,612.0,0,2241.0,3.1115876e+10,31115874111.0
923216,300.0,70.0,11.0,0,1145.0,4677.8726,3532.87255859375
726558,1.0,10.0,189.0,0,1510.0,4.0570486e+23,4.057048629054291e+23
991186,900.0,100.0,189.0,0,964.0,721.4503,0.0
1164097,0.0,47.0,550.0,0,414.0,117.47884,0.0
969623,500.0,29.0,3365.0,0,1145.0,2689.5806,1544.58056640625
1121484,750.0,100.0,2065.0,0,414.0,1413.2743,999.2742919921875
940860,0.0,2.0,189.0,0,1145.0,404.03098,0.0
864334,400.0,28.0,2781.0,0,1510.0,214540.69,213030.6875
859909,700.0,70.0,189.0,0,1237.0,1195.0425,0.0
169114,520.0,22.0,754.0,0,2711.0,1.2236695e+10,12236691817.0
719406,0.0,40.0,1867.0,0,1487.0,1.851778e+06,1850291.0
1015032,0.0,70.0,189.0,0,1025.0,945.1545,0.0
336063,0.0,0.0,189.0,0,3312.0,7.863665e+09,7863661840.0
277082,0.0,100.0,906.0,0,3412.0,6.7826315e+10,67826311852.0
704710,900.0,84.0,722.0,0,1510.0,1.6773386e+08,167732346.0
581725,700.0,102.0,550.0,0,2210.0,2.6808318e+06,2678621.75
1062039,800.0,30.0,3723.0,0,780.0,1619.7854,839.785400390625
636550,500.0,70.0,262.0,0,1936.0,2.6561378e+07,26559442.0
692336,800.0,250.0,189.0,0,1510.0,1.3696386e+08,136962346.0
1030336,700.0,70.0,7.0,0,797.0,4803.836,4006.8359375
1249870,900.0,41.0,3670.0,0,414.0,492.58685,78.58685302734375
173745,800.0,100.0,66.0,0,2699.0,2.6152516e+10,26152512885.0
983746,0.0,5.0,189.0,0,1145.0,348.46692,0.0
1033509,500.0,100.0,189.0,0,994.0,1515.5801,521.580078125
843697,900.0,61.0,440.0,0,1510.0,5.7641395e+08,576412442.0
702906,800.0,67.0,722.0,0,1510.0,4.4209416e+07,44207906.0
647694,1200.0,100.0,189.0,0,1936.0,7.454113e+07,74539192.0
1174263,600.0,80.0,4118.0,0,780.0,1255.157,475.156982421875
1262008,1200.0,100.0,189.0,0,49.0,36.486897,0.0
1266907,500.0,16.0,1344.0,0,49.0,23.217588,0.0
695073,450.0,70.0,189.0,0,1510.0,921169.56,919659.5625
963870,0.0,100.0,189.0,0,1114.0,1136.3074,22.307373046875
1206823,750.0,70.0,2065.0,0,202.0,738.68335,536.683349609375
273267,0.0,70.0,189.0,0,3412.0,4.6737265e+09,4673723052.0
279179,0.0,50.0,906.0,0,3412.0,5.4131963e+09,5413192876.0
983088,0.0,35.0,1745.0,0,1145.0,11137.513,9992.5126953125
461981,500.0,30.0,1609.0,0,2241.0,3.453614e+10,34536138559.0
404671,800.0,100.0,8.0,0,2389.0,1.259511e+06,1257122.0
1184847,920.0,67.0,3719.0,0,414.0,610.19366,196.19366455078125
549229,900.0,42.0,1717.0,0,2319.0,1.5424885e+07,15422566.0
1187000,820.0,27.0,3670.0,0,414.0,468.40643,54.40643310546875
466310,950.0,70.0,1317.0,0,2241.0,6.106182e+08,610615935.0
1074067,600.0,20.0,3707.0,0,780.0,426.08847,0.0
1174079,900.0,51.6,3252.0,0,780.0,1834.2596,1054.2596435546875
1052089,800.0,52.0,1941.0,0,2606.0,1.783089e+17,1.783089001880591e+17
753331,0.0,70.0,601.0,0,1510.0,13.888392,0.0
980977,400.0,19.0,189.0,0,407.0,1308.4862,901.4862060546875
990803,0.0,70.0,189.0,0,964.0,905.50446,0.0
1031087,650.0,27.0,3367.0,0,964.0,1544.4409,580.44091796875
564405,800.0,86.0,1761.0,0,2101.0,735132.4,733031.375
404608,800.0,100.0,8.0,0,2389.0,1.259511e+06,1257122.0
1279862,700.0,19.0,2297.0,0,49.0,52.306152,3.30615234375
487215,700.0,30.0,613.0,0,2241.0,1.034691e+10,10346907455.0
1151438,900.0,50.0,4108.0,0,780.0,527.43665,0.0
1284484,400.0,17.0,1745.0,0,1145.0,49536.82,48391.8203125
1187963,820.0,27.0,3670.0,0,414.0,468.40643,54.40643310546875
711113,700.0,54.0,1342.0,0,1510.0,1.5876914e+09,1587689882.0
1268116,700.0,23.0,2297.0,0,49.0,50.952637,1.95263671875
1287800,500.0,19.0,1811.0,0,49.0,164.30934,115.30934143066406
465495,800.0,150.0,7.0,0,2241.0,4.3490407e+11,434904069951.0
471168,800.0,150.0,1373.0,0,2241.0,8.744345e+07,87441207.0
297684,900.0,100.0,100.0,0,3388.0,1.4590814e+14,145908142437060.0
1015612,0.0,70.0,189.0,0,1025.0,945.1545,0.0
1001842,0.0,9.0,189.0,0,933.0,385.33847,0.0
962036,900.0,250.0,23.0,0,1145.0,1408.4325,263.4324951171875
919504,900.0,100.0,1220.0,0,1145.0,1397.572,252.572021484375
565084,800.0,67.0,3368.0,0,1145.0,21179.959,20034.958984375
1178975,710.0,35.0,2168.0,0,414.0,1588.637,1174.636962890625
1282868,500.0,31.0,2070.0,0,1145.0,2477.3477,1332.34765625
1044359,900.0,52.0,1941.0,0,2606.0,8.467948e+16,8.467948071865288e+16
970791,0.0,30.0,2252.0,0,2050.0,855791.0,853741.0
1080606,700.0,29.0,772.0,0,2606.0,9.210296e+12,9210296268242.0
1252299,800.0,28.0,749.0,0,414.0,251.6557,0.0
577954,900.0,172.0,1790.0,0,2101.0,90947.65,88846.6484375
482928,400.0,70.0,1377.0,0,2241.0,9.443478e+06,9441237.0
307772,0.0,100.0,225.0,0,3366.0,1.2283568e+12,1228356842202.0
1060430,900.0,100.0,3723.0,0,780.0,826.9903,46.99029541015625
827666,0.0,4.0,2065.0,0,1755.0,8.946091e+06,8944336.0
1034848,800.0,50.0,3633.0,0,780.0,812.2352,32.2352294921875
936639,0.0,40.0,776.0,0,1145.0,14952.143,13807.142578125
296796,900.0,100.0,100.0,0,3388.0,1.4590814e+14,145908142437060.0
136603,0.0,32.5,550.0,0,2887.0,2.1270433e+09,2127040441.0
717393,350.0,21.0,1860.0,0,1510.0,2.0798092e+06,2078299.25
1290636,800.0,36.5,1362.0,0,49.0,301.2582,252.25820922851562
642349,0.0,30.5,776.0,0,1936.0,8.329682e+11,832968194160.0
1257266,800.0,58.0,1867.0,0,49.0,107.263275,58.263275146484375
978788,500.0,6.0,189.0,0,1145.0,3851.4082,2706.408203125
314850,0.0,250.0,261.0,0,3366.0,1.1839456e+09,1183942234.0
1265529,900.0,53.0,749.0,0,49.0,107.07772,58.077720642089844
1162514,0.0,21.5,655.0,0,414.0,398.05414,0.0
712184,450.0,46.0,355.0,0,1510.0,3.9162534e+08,391623834.0
486558,800.0,100.0,206.0,0,2241.0,7.1109736e+07,71107495.0
319230,0.0,250.0,437.0,0,3366.0,2.7225264e+15,2722526350275290.0
847299,700.0,41.0,1718.0,0,1510.0,5.732874e+06,5731364.0
625219,350.0,36.0,189.0,0,1936.0,4.83398e+11,483397990512.0
872761,1000.0,80.0,1278.0,0,1176.0,1597.3435,421.343505859375
463040,800.0,100.0,9.0,0,2241.0,2.66749e+07,26672659.0
485370,500.0,40.0,1619.0,0,2241.0,1.5992232e+10,15992229695.0
707844,900.0,117.0,2105.0,0,1510.0,184121.84,182611.84375
1069010,850.0,100.0,2065.0,0,689.0,2223.683,1534.68310546875
1154736,800.0,90.0,2065.0,0,233.0,703.1882,470.18817138671875
136039,0.0,41.5,550.0,0,2887.0,1.8233526e+10,18233523385.0
922265,600.0,17.0,2967.0,0,1145.0,46.903534,0.0
1052001,800.0,37.0,1941.0,0,2606.0,8.587061e+10,85870605778.0
910805,550.0,70.0,659.0,0,1390.0,2113.722,723.721923828125
378585,900.0,100.0,640.0,0,2416.0,6.016274e+06,6013858.0
1074200,800.0,20.0,3707.0,0,780.0,923.88275,143.88275146484375
638287,800.0,150.0,527.0,0,1936.0,1.5661189e+07,15659253.0
1029750,900.0,100.0,262.0,0,797.0,897.1901,100.19012451171875
1105154,800.0,90.0,3954.0,0,780.0,1098.5801,318.580078125
1202270,900.0,61.0,2443.0,0,324.0,403.52924,79.52923583984375
1063480,900.0,20.5,3723.0,0,780.0,283.8258,0.0
1053151,950.0,41.0,1941.0,0,2606.0,9.896903e+09,9896900050.0
411419,400.0,44.0,1405.0,0,2299.0,3.245114e+07,32448841.0
1173645,800.0,46.3,3252.0,0,780.0,2028.5171,1248.51708984375
1096198,500.0,60.0,2361.0,0,889.0,1893.434,1004.4339599609375
1118834,800.0,100.0,157.0,0,780.0,518.0763,0.0
1209402,500.0,20.0,2202.0,0,780.0,1327.7129,547.712890625
1039412,0.0,100.0,189.0,0,720.0,680.57874,0.0
690552,800.0,100.0,189.0,0,1510.0,9.261836e+07,92616850.0
1272107,900.0,51.0,2296.0,0,49.0,54.654987,5.654987335205078
1038610,800.0,28.0,749.0,0,1510.0,9.635834e+06,9634324.0
397571,600.0,100.0,613.0,0,2389.0,2.4174496e+07,24172107.0
1169404,350.0,70.0,96.0,0,414.0,490.29037,76.29037475585938
1272753,800.0,23.0,4683.0,0,49.0,59.58863,10.588630676269531
995373,1000.0,250.0,189.0,0,964.0,915.6153,0.0
1161024,0.0,32.5,550.0,0,414.0,432.47903,18.479034423828125
751625,1000.0,98.0,2257.0,0,1510.0,1.2664078e+06,1264897.75
1045234,0.0,52.0,1941.0,0,2606.0,3.4081671e+10,34081668562.0
746133,700.0,32.0,1718.0,0,1510.0,157403.52,155893.515625
471245,750.0,100.0,68.0,0,2241.0,6.527176e+07,65269519.0
726399,300.0,17.5,2178.0,0,1510.0,3.6973785e+21,3.697378451402535e+21
1023513,900.0,26.5,1362.0,0,933.0,1492.244,559.2440185546875
530091,0.0,3.0,189.0,0,2241.0,9.997223e+08,999720063.0
460224,600.0,50.0,605.0,0,2241.0,5.882282e+09,5882279743.0
908029,950.0,100.0,8.0,0,1390.0,1434.2001,44.2000732421875
1299867,1050.0,35.0,3360.0,0,414.0,304.26813,0.0
1245814,850.0,55.9,1051.0,0,263.0,260.507,0.0
991147,900.0,150.0,189.0,0,964.0,865.5815,0.0
1275887,800.0,14.0,1379.0,0,49.0,3.4829779,0.0
870680,0.0,31.0,2270.0,0,1510.0,893.70166,0.0
271736,0.0,0.0,189.0,0,3412.0,7.863665e+09,7863661740.0
695580,450.0,70.0,189.0,0,1510.0,921169.56,919659.5625
1199342,0.0,100.0,1180.0,0,324.0,34.601612,0.0
740903,0.0,50.0,189.0,0,1378.0,5.755082e+10,57550817950.0
1167112,0.0,0.4,189.0,0,414.0,249.92648,0.0
310470,0.0,150.0,261.0,0,3366.0,4.738891e+11,473889108698.0
1246975,600.0,17.2,678.0,0,263.0,34.58044,0.0
1249510,650.0,36.0,2810.0,0,414.0,587.28973,173.28973388671875
1096143,500.0,40.0,3898.0,0,889.0,1992.965,1103.9649658203125
875566,800.0,60.0,2803.0,0,1176.0,7098.025,5922.02490234375
583078,550.0,22.0,754.0,0,2241.0,1.1320168e+08,113199439.0
1150002,500.0,100.0,2065.0,0,689.0,2408.78,1719.780029296875
1153816,850.0,90.0,2065.0,0,233.0,666.97736,433.97735595703125
1061194,900.0,30.0,3723.0,0,780.0,829.0743,49.07427978515625
1096285,700.0,45.0,3707.0,0,525.0,69.78919,0.0
530151,850.0,100.0,189.0,0,2241.0,5.86348e+07,58632559.0
271688,0.0,0.0,189.0,0,3412.0,7.863665e+09,7863661740.0
474334,650.0,100.0,1374.0,0,2241.0,1.4848546e+07,14846305.0
1173821,800.0,32.1,3252.0,0,780.0,1539.9117,759.9117431640625
1164202,0.0,41.5,550.0,0,414.0,105.521034,0.0
295294,900.0,100.0,183.0,0,3388.0,1.5986288e+14,159862877057732.0
993255,800.0,100.0,189.0,0,964.0,872.5987,0.0
578761,0.0,21.0,550.0,0,2023.0,697542.3,695519.3125
1138270,350.0,70.0,2065.0,0,355.0,1250.0842,895.084228515625
1137375,0.0,100.0,2065.0,0,355.0,913.7281,558.7280883789062
1134575,700.0,23.0,4079.0,0,780.0,1584.9612,804.961181640625
1074640,600.0,25.0,3707.0,0,780.0,1861.6646,1081.66455078125
1196019,700.0,49.0,2417.0,0,324.0,519.1966,195.19659423828125
869315,0.0,41.0,1718.0,0,1420.0,1912.0634,492.0633544921875
849936,1000.0,87.0,2209.0,0,1510.0,1.2664078e+06,1264897.75
1050633,930.0,37.0,1941.0,0,2606.0,6.1886267e+10,61886264786.0
1231528,350.0,15.0,2177.0,0,414.0,1401.7006,987.7005615234375
900499,1000.0,100.0,189.0,0,1510.0,8.421296e+07,84211450.0
636465,1200.0,25.0,754.0,0,1936.0,4.064083e+09,4064081008.0
717442,350.0,21.0,1860.0,0,1510.0,2.0798092e+06,2078299.25
1213200,350.0,100.0,2065.0,0,414.0,1304.4829,890.48291015625
640626,1200.0,100.0,177.0,0,1936.0,6.608388e+07,66081944.0
693123,400.0,150.0,189.0,0,1510.0,1.0704833e+09,1070481818.0
787008,500.0,54.0,1459.0,0,1510.0,1.3246734e+11,132467341850.0
309966,0.0,150.0,261.0,0,3366.0,4.738891e+11,473889108698.0
1226887,400.0,20.0,4394.0,0,414.0,902.9317,488.93170166015625
1274558,800.0,41.0,1379.0,0,49.0,19.75409,0.0
1264880,500.0,60.0,1092.0,0,49.0,37.656612,0.0
462930,800.0,50.0,550.0,0,2241.0,4.483229e+08,448320671.0
1121615,800.0,100.0,2065.0,0,414.0,1437.9019,1023.90185546875
468768,600.0,100.0,611.0,0,2241.0,4.480825e+07,44806007.0
869734,0.0,20.0,1744.0,0,1420.0,5454.965,4034.96484375
553346,500.0,30.0,599.0,0,2254.0,2.1427152e+08,214269266.0
1044249,1100.0,52.0,1941.0,0,2606.0,1.873088e+19,1.873087986855942e+19
183141,400.0,50.0,7.0,0,2699.0,1.7040696e+21,1.7040696344671462e+21
851016,850.0,48.0,2208.0,0,1510.0,121540.52,120030.5234375
899703,1000.0,100.0,189.0,0,1510.0,8.421296e+07,84211450.0
295186,900.0,150.0,183.0,0,3388.0,1.0578369e+10,10578365124.0
582932,600.0,32.0,754.0,0,2241.0,4.6280548e+07,46278307.0
407740,800.0,76.0,749.0,0,2299.0,5.0292764e+07,50290465.0
717673,0.0,1.0,189.0,0,1510.0,4.851298e+07,48511470.0
474180,700.0,30.0,613.0,0,2241.0,1.034691e+10,10346907455.0
1031372,500.0,28.0,2060.0,0,964.0,2013.6968,1049.69677734375
1259354,500.0,36.0,2292.0,0,49.0,106.1589,57.158897399902344
1036420,700.0,70.0,995.0,0,780.0,740.3058,0.0
1034675,1000.0,150.0,189.0,0,780.0,800.7114,20.71142578125
1141894,700.0,50.0,2168.0,0,1510.0,2.0428466e+06,2041336.625
580165,0.0,53.0,1745.0,0,1896.0,6.0480865e+06,6046190.5
755638,0.0,45.0,2269.0,0,1510.0,110.94382,0.0
669298,750.0,65.0,358.0,0,1875.0,5.7765732e+07,57763857.0
473909,650.0,70.0,640.0,0,2241.0,3.680634e+07,36804099.0
1129934,800.0,30.0,2065.0,0,414.0,1706.4177,1292.417724609375
633260,650.0,150.0,189.0,0,1936.0,1.7847038e+08,178468448.0
747034,800.0,70.0,772.0,0,1510.0,306785.9,305275.90625
1037423,900.0,59.0,1011.0,0,720.0,1380.4562,660.4561767578125
992079,800.0,100.0,189.0,0,964.0,872.5987,0.0
991285,800.0,100.0,189.0,0,964.0,872.5987,0.0
1253788,900.0,50.0,772.0,0,49.0,27.120285,0.0
1289573,0.0,49.0,1541.0,0,49.0,890.3261,841.3261108398438
1073057,600.0,15.0,3715.0,0,780.0,13.722125,0.0
1106744,0.0,80.0,3360.0,0,780.0,997.918,217.91802978515625
1080228,500.0,31.0,1564.0,0,559.0,63432.742,62873.7421875
140441,1400.0,76.0,1867.0,0,2887.0,8.94766e+17,8.947660012902125e+17
1218418,450.0,35.0,2096.0,0,414.0,439.72003,25.72003173828125
878720,900.0,76.0,2815.0,0,1145.0,1519.1384,374.138427734375
989510,600.0,100.0,189.0,0,964.0,927.3904,0.0
1037357,950.0,59.0,,0,722.0,748.8662,26.8662109375
