arm_id,arm_data_ini,arm_data_fin,arm_altezza,arm_lunghezza_sbraccio,arm_numero_lampade,arm_lmp_potenza_nominale,tar_cod,tar_descr,tmo_id,tpo_cod,tpo_descr,sgn_id,sgn_data_inserimento,tcs_id,tcs_descr,tci_id,tci_descr,latitudine,longitudine,pred_giorni_al_guasto
6087,1/1/2018,13/2/2026,1100.0,80.0,1.0,250.0,AS,Armatura stradale,33.0,NN,Non noto,,,,,,,41.78402985130125,12.440216125398733,1.0180044
6088,1/1/2018,13/2/2026,1100.0,80.0,1.0,250.0,AS,Armatura stradale,33.0,NN,Non noto,,,,,,,41.863969878738736,12.592865524928566,1.0180044
6089,1/1/2018,13/2/2026,1100.0,80.0,1.0,250.0,AS,Armatura stradale,33.0,NN,Non noto,,,,,,,41.83201449618142,12.457695059699484,1.0180044
6090,1/1/2018,13/2/2026,1100.0,80.0,1.0,250.0,AS,Armatura stradale,33.0,NN,Non noto,,,,,,,41.80641677448432,12.433157074587506,1.0180044
6091,1/1/2018,13/2/2026,1100.0,80.0,1.0,250.0,AS,Armatura stradale,33.0,NN,Non noto,760.0,19/1/2017 09:38:00,30.0,lampada spenta,1.0,sostituito lampada,41.900463441613,12.534684223692144,1.0180044
6092,1/1/2018,13/2/2026,350.0,0.0,1.0,100.0,AU,Arredo urbano,291.0,TP,Testapalo,,,,,,,42.0668160678897,12.325309301082283,93.34204
6093,1/1/2018,13/2/2026,350.0,0.0,1.0,100.0,AU,Arredo urbano,291.0,TP,Testapalo,,,,,,,42.02940670153807,12.454412424037614,93.34204
6094,1/1/2018,13/2/2026,350.0,0.0,1.0,100.0,AU,Arredo urbano,291.0,TP,Testapalo,,,,,,,41.7932953398855,12.35854690616369,93.34204
6095,1/1/2018,13/2/2026,350.0,0.0,1.0,100.0,AU,Arredo urbano,291.0,TP,Testapalo,,,,,,,41.84746886387365,12.459533185151658,93.34204
6096,1/1/2018,13/2/2026,350.0,0.0,1.0,100.0,AU,Arredo urbano,291.0,TP,Testapalo,,,,,,,41.7968461229406,12.45588073608136,93.34204
6097,1/1/2018,13/2/2026,350.0,0.0,1.0,100.0,AU,Arredo urbano,291.0,TP,Testapalo,,,,,,,41.737747133421806,12.347773567929517,93.34204
6098,1/1/2018,13/2/2026,350.0,0.0,1.0,100.0,AU,Arredo urbano,291.0,TP,Testapalo,,,,,,,41.821548180713975,12.39997389182698,93.34204
6099,1/1/2018,13/2/2026,350.0,0.0,1.0,100.0,AU,Arredo urbano,291.0,TP,Testapalo,,,,,,,41.98780993081565,12.56039197063381,93.34204
6100,1/1/2018,13/2/2026,350.0,0.0,1.0,100.0,AU,Arredo urbano,291.0,TP,Testapalo,,,,,,,42.00224675162284,12.306668011329208,93.34204
6101,1/1/2018,13/2/2026,350.0,0.0,1.0,100.0,AU,Arredo urbano,291.0,TP,Testapalo,,,,,,,41.944722160295925,12.600482273186415,93.34204
6102,1/1/2018,13/2/2026,350.0,0.0,1.0,100.0,AU,Arredo urbano,291.0,TP,Testapalo,,,,,,,41.9132941783286,12.346748063429912,93.34204
6103,1/1/2018,13/2/2026,350.0,0.0,1.0,100.0,AU,Arredo urbano,291.0,TP,Testapalo,,,,,,,41.73001103353938,12.359326543630448,93.34204
6104,1/1/2018,13/2/2026,350.0,0.0,1.0,100.0,AU,Arredo urbano,291.0,TP,Testapalo,,,,,,,41.951483975272,12.585484884655845,93.34204
6105,1/1/2018,13/2/2026,350.0,0.0,1.0,100.0,AU,Arredo urbano,291.0,TP,Testapalo,,,,,,,41.917569412902544,12.511084910942031,93.34204
6106,1/1/2018,13/2/2026,350.0,0.0,1.0,100.0,AU,Arredo urbano,291.0,TP,Testapalo,,,,,,,41.79938054350272,12.585054825895712,93.34204
6107,1/1/2018,13/2/2026,350.0,0.0,1.0,100.0,AU,Arredo urbano,291.0,TP,Testapalo,,,,,,,41.73827523354253,12.289243915538105,93.34204
6108,1/1/2018,13/2/2026,0.0,0.0,1.0,100.0,AU,Arredo urbano,291.0,TP,Testapalo,,,,,,,41.893101431172816,12.410332503325858,785.2014
6109,1/1/2018,13/2/2026,0.0,0.0,1.0,100.0,AU,Arredo urbano,291.0,TP,Testapalo,,,,,,,41.91073946897093,12.663129528443006,785.2014
6110,1/1/2018,13/2/2026,350.0,0.0,1.0,100.0,AU,Arredo urbano,291.0,TP,Testapalo,,,,,,,42.025149771470375,12.28046946863424,93.34204
6111,1/1/2018,13/2/2026,350.0,0.0,1.0,100.0,AU,Arredo urbano,291.0,TP,Testapalo,,,,,,,41.86822508076978,12.687441963743414,93.34204
6112,1/1/2018,13/2/2026,350.0,0.0,1.0,100.0,AU,Arredo urbano,291.0,TP,Testapalo,,,,,,,42.04492177985597,12.36315436611238,93.34204
6113,1/1/2018,13/2/2026,350.0,0.0,1.0,100.0,AU,Arredo urbano,291.0,TP,Testapalo,,,,,,,41.91206836193732,12.264561699727576,93.34204
6114,1/1/2018,13/2/2026,350.0,0.0,1.0,100.0,AU,Arredo urbano,291.0,TP,Testapalo,,,,,,,41.861472331509,12.70049940274507,93.34204
6115,1/1/2018,13/2/2026,350.0,0.0,1.0,100.0,AU,Arredo urbano,291.0,TP,Testapalo,,,,,,,41.72996369599918,12.284744120710242,93.34204
6116,1/1/2018,13/2/2026,350.0,0.0,1.0,100.0,AU,Arredo urbano,291.0,TP,Testapalo,,,,,,,41.71455750170951,12.363760915936478,93.34204
6117,1/1/2018,13/2/2026,350.0,0.0,1.0,100.0,AU,Arredo urbano,291.0,TP,Testapalo,,,,,,,41.98673814468994,12.402742498318672,93.34204
6118,1/1/2018,13/2/2026,1100.0,80.0,1.0,250.0,AS,Armatura stradale,33.0,NN,Non noto,,,,,,,41.92025327681729,12.526744229321288,1.0180044
6119,1/1/2018,13/2/2026,1100.0,80.0,1.0,250.0,AS,Armatura stradale,33.0,NN,Non noto,,,,,,,41.89818387844668,12.68548969009267,1.0180044
6120,1/1/2018,13/2/2026,1100.0,80.0,1.0,250.0,AS,Armatura stradale,33.0,NN,Non noto,,,,,,,41.82314542781235,12.34222966775961,1.0180044
6121,1/1/2018,13/2/2026,350.0,0.0,1.0,100.0,AU,Arredo urbano,291.0,TP,Testapalo,,,,,,,41.868081967394936,12.67311950855098,93.34204
6122,1/1/2018,13/2/2026,350.0,0.0,1.0,100.0,AU,Arredo urbano,291.0,TP,Testapalo,,,,,,,41.90393872544215,12.584171501247663,93.34204
6123,1/1/2018,13/2/2026,350.0,0.0,1.0,100.0,AU,Arredo urbano,291.0,TP,Testapalo,,,,,,,41.71477957917397,12.49183694532895,93.34204
6124,1/1/2018,13/2/2026,350.0,0.0,1.0,100.0,AU,Arredo urbano,291.0,TP,Testapalo,,,,,,,41.90235124872132,12.446431318010822,93.34204
6125,1/1/2018,13/2/2026,350.0,0.0,1.0,100.0,AU,Arredo urbano,291.0,TP,Testapalo,,,,,,,41.911413547680205,12.512018381457214,93.34204
6126,1/1/2018,13/2/2026,350.0,0.0,1.0,100.0,AU,Arredo urbano,291.0,TP,Testapalo,,,,,,,41.91108776777176,12.554314998271357,93.34204
6127,1/1/2018,13/2/2026,350.0,0.0,1.0,100.0,AU,Arredo urbano,291.0,TP,Testapalo,,,,,,,41.941487641361626,12.438534844063682,93.34204
6128,1/1/2018,13/2/2026,350.0,0.0,1.0,100.0,AU,Arredo urbano,291.0,TP,Testapalo,,,,,,,41.84170368941237,12.444733489497152,93.34204
6129,1/1/2018,13/2/2026,350.0,0.0,1.0,100.0,AU,Arredo urbano,291.0,TP,Testapalo,,,,,,,41.82191911589562,12.401076937672515,93.34204
6130,1/1/2018,13/2/2026,350.0,0.0,1.0,100.0,AU,Arredo urbano,291.0,TP,Testapalo,,,,,,,41.76802481637942,12.31308998468228,93.34204
6131,1/1/2018,13/2/2026,350.0,0.0,1.0,100.0,AU,Arredo urbano,291.0,TP,Testapalo,,,,,,,41.7266563017195,12.35976502068483,93.34204
6161,1/1/2018,13/2/2026,800.0,200.0,1.0,100.0,AS,Armatura stradale,237.0,NN,Non noto,,,,,,,41.757580654863226,12.300582445723157,1019.90717
6271,1/1/2018,13/2/2026,900.0,80.0,1.0,150.0,AS,Armatura stradale,241.0,NN,Non noto,,,,,,,41.77685286154971,12.331521304116198,526.55084
6272,1/1/2018,13/2/2026,0.0,0.0,1.0,150.0,AS,Armatura stradale,241.0,NN,Non noto,,,,,,,41.936735941554254,12.650976522237428,11.991729
6273,1/1/2018,13/2/2026,0.0,0.0,1.0,150.0,AS,Armatura stradale,241.0,NN,Non noto,,,,,,,41.99853793527043,12.496040763816213,11.991729
6274,1/1/2018,13/2/2026,0.0,0.0,1.0,150.0,AS,Armatura stradale,241.0,NN,Non noto,,,,,,,41.85279488322992,12.653128372191269,11.991729
6275,1/1/2018,13/2/2026,0.0,0.0,1.0,150.0,AS,Armatura stradale,241.0,NN,Non noto,,,,,,,41.91960066336413,12.362617294946512,11.991729
6276,1/1/2018,13/2/2026,0.0,0.0,1.0,150.0,AS,Armatura stradale,241.0,NN,Non noto,,,,,,,41.84268469172375,12.625620162269753,11.991729
6277,1/1/2018,13/2/2026,900.0,80.0,1.0,150.0,AS,Armatura stradale,241.0,NN,Non noto,,,,,,,41.71580623856264,12.466437013585354,526.55084
6278,1/1/2018,13/2/2026,900.0,80.0,1.0,150.0,AS,Armatura stradale,241.0,NN,Non noto,,,,,,,41.69579541225536,12.450520802041146,526.55084
6279,1/1/2018,13/2/2026,900.0,80.0,1.0,150.0,AS,Armatura stradale,241.0,NN,Non noto,,,,,,,41.86050171749287,12.53933649163434,526.55084
6280,1/1/2018,13/2/2026,900.0,80.0,1.0,150.0,AS,Armatura stradale,241.0,NN,Non noto,,,,,,,41.93578118497325,12.354554061040457,526.55084
6281,1/1/2018,13/2/2026,900.0,80.0,1.0,150.0,AS,Armatura stradale,241.0,NN,Non noto,,,,,,,41.87293927805291,12.586666132571317,526.55084
6282,1/1/2018,13/2/2026,900.0,80.0,1.0,150.0,AS,Armatura stradale,241.0,NN,Non noto,,,,,,,41.91462739931492,12.664295960956103,526.55084
6283,1/1/2018,13/2/2026,0.0,0.0,1.0,150.0,AS,Armatura stradale,241.0,NN,Non noto,,,,,,,41.94365080571173,12.59915802297929,11.991729
6289,1/1/2018,13/2/2026,1100.0,80.0,1.0,250.0,AS,Armatura stradale,241.0,NN,Non noto,,,,,,,41.81348934049392,12.39763168026211,2.6770561e+10
6290,1/1/2018,13/2/2026,900.0,80.0,1.0,150.0,AS,Armatura stradale,241.0,NN,Non noto,,,,,,,41.79843187335954,12.422692603752983,526.55084
6291,1/1/2018,13/2/2026,900.0,80.0,1.0,150.0,AS,Armatura stradale,241.0,NN,Non noto,,,,,,,41.71790393045394,12.592912635793729,526.55084
6292,1/1/2018,13/2/2026,1100.0,80.0,1.0,250.0,AS,Armatura stradale,241.0,NN,Non noto,,,,,,,41.71486222140088,12.57424877607926,2.6770561e+10
6297,1/1/2018,13/2/2026,900.0,80.0,1.0,150.0,AS,Armatura stradale,241.0,NN,Non noto,,,,,,,41.974829224838125,12.533861815904588,526.55084
6298,1/1/2018,13/2/2026,900.0,80.0,1.0,150.0,AS,Armatura stradale,241.0,NN,Non noto,,,,,,,41.8760050183138,12.675222718202232,526.55084
6299,1/1/2018,13/2/2026,900.0,80.0,1.0,150.0,AS,Armatura stradale,241.0,NN,Non noto,,,,,,,41.97437269680017,12.50308266170643,526.55084
6300,1/1/2018,13/2/2026,900.0,80.0,1.0,150.0,AS,Armatura stradale,241.0,NN,Non noto,,,,,,,41.880439353955545,12.56001366920215,526.55084
6301,1/1/2018,13/2/2026,900.0,80.0,1.0,150.0,AS,Armatura stradale,241.0,NN,Non noto,,,,,,,41.824113624593416,12.47090767567508,526.55084
6302,1/1/2018,13/2/2026,900.0,80.0,1.0,150.0,AS,Armatura stradale,241.0,NN,Non noto,,,,,,,41.98327963038065,12.405224736295184,526.55084
6303,1/1/2018,13/2/2026,900.0,80.0,1.0,150.0,AS,Armatura stradale,241.0,NN,Non noto,,,,,,,41.775051636728826,12.363945876441742,526.55084
6307,1/1/2018,13/2/2026,950.0,80.0,1.0,100.0,AS,Armatura stradale,241.0,NN,Non noto,,,,,,,41.85911493193861,12.616830062269306,146.83125
6308,1/1/2018,13/2/2026,950.0,80.0,1.0,100.0,AS,Armatura stradale,241.0,NN,Non noto,,,,,,,41.929109330120966,12.417383243889706,146.83125
6309,1/1/2018,13/2/2026,950.0,80.0,1.0,100.0,AS,Armatura stradale,241.0,NN,Non noto,,,,,,,42.05741537199167,12.36262989867638,146.83125
6310,1/1/2018,13/2/2026,930.0,270.0,1.0,150.0,AS,Armatura stradale,241.0,NN,Non noto,,,,,,,41.83550363121514,12.729322771309752,725.11163
6311,1/1/2018,13/2/2026,0.0,0.0,1.0,150.0,AS,Armatura stradale,241.0,NN,Non noto,,,,,,,41.795925606233496,12.451354699670844,11.991729
6312,1/1/2018,13/2/2026,930.0,270.0,1.0,150.0,AS,Armatura stradale,241.0,NN,Non noto,,,,,,,41.87596132427672,12.483124412624306,725.11163
6313,1/1/2018,13/2/2026,930.0,270.0,1.0,150.0,AS,Armatura stradale,241.0,NN,Non noto,,,,,,,41.73341158171057,12.265532545968693,725.11163
6314,1/1/2018,13/2/2026,0.0,0.0,1.0,150.0,AS,Armatura stradale,241.0,NN,Non noto,,,,,,,41.81853943219996,12.624653757326008,11.991729
6315,1/1/2018,13/2/2026,1100.0,80.0,1.0,400.0,AS,Armatura stradale,33.0,NN,Non noto,,,,,,,41.7636450855282,12.503342352070929,3.26851e-40
6316,1/1/2018,13/2/2026,0.0,0.0,1.0,400.0,AS,Armatura stradale,33.0,NN,Non noto,,,,,,,41.85632688496363,12.56333704484574,919.7044
6317,1/1/2018,13/2/2026,0.0,0.0,1.0,400.0,AS,Armatura stradale,33.0,NN,Non noto,,,,,,,41.81274611331983,12.485227675700544,919.7044
6318,1/1/2018,13/2/2026,1100.0,80.0,1.0,70.0,AS,Armatura stradale,33.0,NN,Non noto,,,,,,,41.92132993131646,12.3652256461803,116.885376
6319,1/1/2018,13/2/2026,1100.0,80.0,1.0,400.0,AS,Armatura stradale,33.0,NN,Non noto,,,,,,,41.75434316297512,12.31697066621616,3.26851e-40
6320,1/1/2018,13/2/2026,1100.0,80.0,1.0,400.0,AS,Armatura stradale,33.0,NN,Non noto,,,,,,,41.87155152443746,12.341895512896077,3.26851e-40
6321,1/1/2018,13/2/2026,1100.0,80.0,1.0,400.0,AS,Armatura stradale,33.0,NN,Non noto,,,,,,,41.80037244451464,12.54216242433806,3.26851e-40
6328,1/1/2018,13/2/2026,1100.0,80.0,1.0,400.0,AS,Armatura stradale,33.0,NN,Non noto,,,,,,,42.01676177069309,12.373744489943368,3.26851e-40
6329,1/1/2018,13/2/2026,1100.0,80.0,1.0,400.0,AS,Armatura stradale,33.0,NN,Non noto,,,,,,,41.83876957578184,12.55682244609238,3.26851e-40
6330,1/1/2018,13/2/2026,1100.0,80.0,1.0,400.0,AS,Armatura stradale,33.0,NN,Non noto,,,,,,,41.76193858631272,12.359581655271503,3.26851e-40
6331,1/1/2018,13/2/2026,1100.0,80.0,1.0,400.0,AS,Armatura stradale,33.0,NN,Non noto,,,,,,,42.05356828925698,12.47982016154957,3.26851e-40
6332,1/1/2018,13/2/2026,1100.0,80.0,1.0,400.0,AS,Armatura stradale,33.0,NN,Non noto,,,,,,,41.91112885354909,12.383259388573816,3.26851e-40
6336,1/1/2018,13/2/2026,800.0,200.0,1.0,150.0,AS,Armatura stradale,241.0,NN,Non noto,,,,,,,41.9918544368916,12.520980909765964,273.41376
6338,1/1/2018,13/2/2026,800.0,200.0,1.0,150.0,AS,Armatura stradale,241.0,NN,Non noto,,,,,,,41.97447200100662,12.503192847714365,273.41376
6339,1/1/2018,13/2/2026,950.0,0.0,1.0,250.0,AS,Armatura stradale,33.0,NN,Non noto,,,,,,,41.95359278577924,12.54268266134024,0.30735812
6340,1/1/2018,13/2/2026,950.0,0.0,1.0,250.0,AS,Armatura stradale,33.0,NN,Non noto,,,,,,,41.88826461785457,12.51419107513318,0.30735812
6341,1/1/2018,13/2/2026,800.0,200.0,1.0,150.0,AS,Armatura stradale,241.0,NN,Non noto,,,,,,,41.8474473358327,12.337460526900095,273.41376
6342,1/1/2018,13/2/2026,800.0,200.0,1.0,150.0,AS,Armatura stradale,241.0,NN,Non noto,,,,,,,41.84431812176899,12.710469395058952,273.41376
6369,1/1/2018,13/2/2026,1100.0,80.0,1.0,400.0,AS,Armatura stradale,33.0,NN,Non noto,,,,,,,41.7411091158285,12.338593106269734,3.26851e-40
6370,1/1/2018,13/2/2026,1100.0,80.0,1.0,400.0,AS,Armatura stradale,33.0,NN,Non noto,,,,,,,41.702932528443895,12.522299991910966,3.26851e-40
6371,1/1/2018,13/2/2026,1100.0,80.0,1.0,400.0,AS,Armatura stradale,33.0,NN,Non noto,,,,,,,41.8928414200286,12.62331569660343,3.26851e-40
6372,1/1/2018,13/2/2026,1100.0,80.0,1.0,400.0,AS,Armatura stradale,33.0,NN,Non noto,,,,,,,41.911361171522834,12.5858571186825,3.26851e-40
6373,1/1/2018,13/2/2026,1100.0,80.0,1.0,400.0,AS,Armatura stradale,33.0,NN,Non noto,,,,,,,41.7586130496244,12.362376753123264,3.26851e-40
6374,1/1/2018,13/2/2026,1100.0,80.0,1.0,400.0,AS,Armatura stradale,33.0,NN,Non noto,,,,,,,41.91070558669077,12.479300135455835,3.26851e-40
6375,1/1/2018,13/2/2026,1100.0,80.0,1.0,400.0,AS,Armatura stradale,33.0,NN,Non noto,,,,,,,41.74988999958244,12.354232228674984,3.26851e-40
6376,1/1/2018,13/2/2026,1100.0,80.0,1.0,400.0,AS,Armatura stradale,33.0,NN,Non noto,,,,,,,41.78328775436815,12.37908467391814,3.26851e-40
6377,1/1/2018,13/2/2026,1100.0,80.0,1.0,400.0,AS,Armatura stradale,33.0,NN,Non noto,,,,,,,41.80534588407311,12.578097708079568,3.26851e-40
6378,1/1/2018,13/2/2026,1100.0,80.0,1.0,400.0,AS,Armatura stradale,33.0,NN,Non noto,,,,,,,42.03448569507098,12.290535899835914,3.26851e-40
6379,1/1/2018,13/2/2026,1100.0,80.0,1.0,400.0,AS,Armatura stradale,33.0,NN,Non noto,,,,,,,41.89190304830437,12.581976592127138,3.26851e-40
6380,1/1/2018,13/2/2026,1100.0,80.0,1.0,400.0,AS,Armatura stradale,33.0,NN,Non noto,,,,,,,41.87747552825948,12.69737054487378,3.26851e-40
6381,1/1/2018,13/2/2026,1100.0,80.0,1.0,400.0,AS,Armatura stradale,33.0,NN,Non noto,,,,,,,41.94365910201597,12.539605319009192,3.26851e-40
6429,1/1/2018,13/2/2026,770.0,80.0,1.0,100.0,AS,Armatura stradale,241.0,NN,Non noto,,,,,,,41.83349155975552,12.44670385989468,304.0513
6433,1/1/2018,13/2/2026,770.0,80.0,1.0,100.0,AS,Armatura stradale,241.0,NN,Non noto,,,,,,,41.89884886310292,12.392221606778303,304.0513
6434,1/1/2018,13/2/2026,770.0,80.0,1.0,100.0,AS,Armatura stradale,241.0,NN,Non noto,,,,,,,41.77187020004165,12.350411969996845,304.0513
6435,1/1/2018,13/2/2026,770.0,80.0,1.0,100.0,AS,Armatura stradale,241.0,NN,Non noto,,,,,,,41.80137844694711,12.435725905876057,304.0513
6436,1/1/2018,13/2/2026,770.0,80.0,1.0,100.0,AS,Armatura stradale,241.0,NN,Non noto,,,,,,,41.86522965915329,12.609286841728071,304.0513
6437,1/1/2018,13/2/2026,770.0,80.0,1.0,100.0,AS,Armatura stradale,241.0,NN,Non noto,,,,,,,41.771119466292014,12.36340201247965,304.0513
6438,1/1/2018,13/2/2026,770.0,80.0,1.0,100.0,AS,Armatura stradale,241.0,NN,Non noto,,,,,,,41.85570603357091,12.50010666219772,304.0513
6439,1/1/2018,13/2/2026,930.0,270.0,1.0,150.0,AS,Armatura stradale,241.0,NN,Non noto,,,,,,,41.8386697412012,12.513699585885234,725.11163
6440,1/1/2018,13/2/2026,930.0,270.0,1.0,150.0,AS,Armatura stradale,241.0,NN,Non noto,,,,,,,42.03268148217543,12.495706396353444,725.11163
6441,1/1/2018,13/2/2026,930.0,270.0,1.0,150.0,AS,Armatura stradale,241.0,NN,Non noto,,,,,,,41.94046906861387,12.46091944316536,725.11163
6442,1/1/2018,13/2/2026,930.0,270.0,1.0,150.0,AS,Armatura stradale,241.0,NN,Non noto,,,,,,,41.91830710493747,12.50047387160466,725.11163
6443,1/1/2018,13/2/2026,930.0,270.0,1.0,150.0,AS,Armatura stradale,241.0,NN,Non noto,,,,,,,41.90702701507815,12.4629258885391,725.11163
6444,1/1/2018,13/2/2026,930.0,270.0,1.0,150.0,AS,Armatura stradale,241.0,NN,Non noto,,,,,,,41.88005890421751,12.56917622744528,725.11163
6445,1/1/2018,13/2/2026,930.0,270.0,1.0,150.0,AS,Armatura stradale,241.0,NN,Non noto,,,,,,,41.90590033647749,12.386896203644236,725.11163
6446,1/1/2018,13/2/2026,930.0,270.0,1.0,150.0,AS,Armatura stradale,241.0,NN,Non noto,,,,,,,41.85212330689581,12.419848564791836,725.11163
6447,1/1/2018,13/2/2026,930.0,270.0,1.0,150.0,AS,Armatura stradale,241.0,NN,Non noto,,,,,,,41.90391530450135,12.576045752408492,725.11163
6448,1/1/2018,13/2/2026,0.0,0.0,1.0,150.0,AS,Armatura stradale,241.0,NN,Non noto,,,,,,,41.92719655976372,12.484761206904544,11.991729
6449,1/1/2018,13/2/2026,900.0,80.0,1.0,150.0,AS,Armatura stradale,241.0,NN,Non noto,,,,,,,41.9934474811433,12.388426220659731,526.55084
6450,1/1/2018,13/2/2026,0.0,0.0,1.0,150.0,AS,Armatura stradale,241.0,NN,Non noto,,,,,,,41.918392113888174,12.368223573594666,11.991729
6451,1/1/2018,13/2/2026,0.0,0.0,1.0,150.0,AS,Armatura stradale,241.0,NN,Non noto,,,,,,,41.90706243920628,12.674510245363653,11.991729
6452,1/1/2018,13/2/2026,950.0,80.0,1.0,150.0,AS,Armatura stradale,241.0,NN,Non noto,,,,,,,41.79313435975175,12.451859950881676,181.39343
6453,1/1/2018,13/2/2026,950.0,80.0,1.0,150.0,AS,Armatura stradale,241.0,NN,Non noto,,,,,,,41.89007137266775,12.377960261612648,181.39343
6454,1/1/2018,13/2/2026,950.0,80.0,1.0,150.0,AS,Armatura stradale,241.0,NN,Non noto,,,,,,,41.74443904334496,12.46184930982465,181.39343
6455,1/1/2018,13/2/2026,950.0,80.0,1.0,150.0,AS,Armatura stradale,241.0,NN,Non noto,,,,,,,41.81021454798989,12.635807032125404,181.39343
6456,1/1/2018,13/2/2026,950.0,80.0,1.0,150.0,AS,Armatura stradale,241.0,NN,Non noto,,,,,,,41.78484798994664,12.455833484061296,181.39343
6457,1/1/2018,13/2/2026,950.0,80.0,1.0,150.0,AS,Armatura stradale,241.0,NN,Non noto,,,,,,,41.73752863282958,12.253843855855347,181.39343
6458,1/1/2018,13/2/2026,0.0,0.0,1.0,150.0,AS,Armatura stradale,241.0,NN,Non noto,,,,,,,41.794060147298666,12.492430386029469,11.991729
6459,1/1/2018,13/2/2026,0.0,0.0,1.0,150.0,AS,Armatura stradale,241.0,NN,Non noto,,,,,,,41.712565903393575,12.58287593841505,11.991729
6460,1/1/2018,13/2/2026,1100.0,80.0,1.0,250.0,AS,Armatura stradale,33.0,NN,Non noto,,,,,,,41.91813639448715,12.45852251725702,1.0180044
6461,1/1/2018,13/2/2026,930.0,270.0,1.0,150.0,AS,Armatura stradale,241.0,NN,Non noto,,,,,,,41.845299578937805,12.430607032906936,725.11163
6462,1/1/2018,13/2/2026,930.0,270.0,1.0,150.0,AS,Armatura stradale,241.0,NN,Non noto,,,,,,,41.85837538476224,12.43392750176378,725.11163
6463,1/1/2018,13/2/2026,930.0,270.0,1.0,150.0,AS,Armatura stradale,241.0,NN,Non noto,,,,,,,41.92447473258521,12.503629296188777,725.11163
6464,1/1/2018,13/2/2026,930.0,270.0,1.0,150.0,AS,Armatura stradale,241.0,NN,Non noto,,,,,,,42.00314084309735,12.524008131065038,725.11163
6465,1/1/2018,13/2/2026,930.0,270.0,1.0,150.0,AS,Armatura stradale,241.0,NN,Non noto,,,,,,,41.92747205152112,12.586502520889232,725.11163
6466,1/1/2018,13/2/2026,930.0,270.0,1.0,150.0,AS,Armatura stradale,241.0,NN,Non noto,,,,,,,42.00110529275385,12.493721350279603,725.11163
6467,1/1/2018,13/2/2026,930.0,270.0,1.0,150.0,AS,Armatura stradale,241.0,NN,Non noto,,,,,,,41.87259535605476,12.496436804620195,725.11163
6468,1/1/2018,13/2/2026,930.0,270.0,1.0,150.0,AS,Armatura stradale,241.0,NN,Non noto,,,,,,,41.95021899176222,12.440487049907716,725.11163
6469,1/1/2018,13/2/2026,930.0,270.0,1.0,150.0,AS,Armatura stradale,241.0,NN,Non noto,,,,,,,41.863047793891766,12.419836368912808,725.11163
6470,1/1/2018,13/2/2026,930.0,270.0,1.0,150.0,AS,Armatura stradale,241.0,NN,Non noto,,,,,,,41.932021656805546,12.559878345690514,725.11163
6471,1/1/2018,13/2/2026,930.0,270.0,1.0,150.0,AS,Armatura stradale,241.0,NN,Non noto,,,,,,,42.01043605292299,12.478744317482692,725.11163
6472,1/1/2018,13/2/2026,950.0,80.0,1.0,250.0,AS,Armatura stradale,33.0,NN,Non noto,,,,,,,41.88257290490228,12.46847477596777,0.30735812
6473,1/1/2018,13/2/2026,950.0,80.0,1.0,250.0,AS,Armatura stradale,33.0,NN,Non noto,,,,,,,41.889324564310144,12.569051344360432,0.30735812
6474,1/1/2018,13/2/2026,950.0,80.0,1.0,150.0,AS,Armatura stradale,241.0,NN,Non noto,,,,,,,41.69167137563039,12.596259900560202,181.39343
6475,1/1/2018,13/2/2026,950.0,80.0,1.0,250.0,AS,Armatura stradale,33.0,NN,Non noto,,,,,,,41.76029105194037,12.300473274540089,0.30735812
6476,1/1/2018,13/2/2026,950.0,80.0,1.0,250.0,AS,Armatura stradale,33.0,NN,Non noto,,,,,,,41.907950512460914,12.465123135049712,0.30735812
6477,1/1/2018,13/2/2026,950.0,80.0,1.0,250.0,AS,Armatura stradale,33.0,NN,Non noto,,,,,,,41.940324802514624,12.381108836196429,0.30735812
6478,1/1/2018,13/2/2026,950.0,80.0,1.0,250.0,AS,Armatura stradale,33.0,NN,Non noto,,,,,,,41.834447049993535,12.598577143683643,0.30735812
6479,1/1/2018,13/2/2026,950.0,80.0,1.0,250.0,AS,Armatura stradale,33.0,NN,Non noto,,,,,,,41.88302235222316,12.6074535168337,0.30735812
6480,1/1/2018,13/2/2026,950.0,80.0,1.0,250.0,AS,Armatura stradale,33.0,NN,Non noto,,,,,,,41.83542221429845,12.447939875050466,0.30735812
6481,1/1/2018,13/2/2026,950.0,80.0,1.0,250.0,AS,Armatura stradale,33.0,NN,Non noto,,,,,,,41.738563905779785,12.288012310776042,0.30735812
6482,1/1/2018,13/2/2026,1100.0,80.0,1.0,400.0,AS,Armatura stradale,33.0,NN,Non noto,,,,,,,41.977926194433465,12.531747778892942,3.26851e-40
6483,1/1/2018,13/2/2026,1100.0,80.0,1.0,400.0,AS,Armatura stradale,33.0,NN,Non noto,,,,,,,41.79201233659055,12.494248554661798,3.26851e-40
6484,1/1/2018,13/2/2026,1100.0,80.0,1.0,400.0,AS,Armatura stradale,33.0,NN,Non noto,,,,,,,42.00592314509132,12.250603215089196,3.26851e-40
6485,1/1/2018,13/2/2026,1100.0,80.0,1.0,400.0,AS,Armatura stradale,33.0,NN,Non noto,,,,,,,41.88899259626925,12.535776665388369,3.26851e-40
6486,1/1/2018,13/2/2026,1100.0,80.0,1.0,400.0,AS,Armatura stradale,33.0,NN,Non noto,,,,,,,41.94034282195793,12.63219407209442,3.26851e-40
